# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:reactome_neuronal_system (set)
# _SET1_  NGENES = 385
# _SET1_  P-VALUE = 2.7511e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000058335    15   79252289   79383115    414      62  392828      -1.5511      0.78969   -8.8818e-15      -1.5511
_SET2_   ENSG00000185518    15   91643180   91844539    613      44  401123      0.27548       0.1282   -8.8818e-15      0.27548
_SET2_   ENSG00000140563    15   94774767   95023632    814      85  397583      0.30767      0.11393   -8.8818e-15      0.30767
_SET2_   ENSG00000007516    16    1383602    1399439     48      14  382353     -0.14003       0.3306    -8.854e-15     -0.14003
_SET2_   ENSG00000167964    16    2190804    2204166     22       6  390613        1.215     0.045831   -8.8818e-15        1.215
_SET2_   ENSG00000183044    16    8768422    8878432    573      69  394587      0.38209      0.11799   -8.8818e-15      0.38209
_SET2_   ENSG00000183454    16    9852376   10276611   1750      54  394562       4.0417   3.0339e-08   -8.8818e-15       4.0417
_SET2_   ENSG00000237515    16   12995477   13334272   1396      99  385053       3.1091   1.1771e-05   -8.8818e-15       3.1091
_SET2_   ENSG00000103528    16   19179293   19279652    259      38  396677     -0.71672       0.4947   -8.8818e-15     -0.71672
_SET2_   ENSG00000166501    16   23847322   24231932   1155      99  394683       3.8611   5.3635e-07   -8.8818e-15       3.8611
_SET2_   ENSG00000006116    16   24266874   24374122    342      52  402420     -0.67366      0.47653   -8.8818e-15     -0.67366
_SET2_   ENSG00000167371    16   29823177   29827201      5       3  389631       2.9199   0.00051394   -8.8818e-15       2.9199
_SET2_   ENSG00000174943    16   29916333   29938356     34       5  398498       3.6165   1.4543e-05   -8.8818e-15       3.6165
_SET2_   ENSG00000149927    16   30016830   30034591     31       4  396450       2.4852    0.0012387   -8.8818e-15       2.4852
_SET2_   ENSG00000099365    16   31000577   31021949     27       5  366302     -0.46743      0.46322   -8.8818e-15     -0.46743
_SET2_   ENSG00000103496    16   31044210   31054296     18       4  409816     -0.40389      0.45421   -8.8818e-15     -0.40389
_SET2_   ENSG00000102924    16   49311828   49315742     11       5  317336     0.017899      0.33837    -8.854e-15     0.017899
_SET2_   ENSG00000103546    16   55689516   55740104    173      33  396486      -2.0092      0.90883   -8.8818e-15      -2.0092
_SET2_   ENSG00000006210    16   57406370   57418960     39       9  382808       2.8888   0.00031705   -8.8818e-15       2.8888
_SET2_   ENSG00000150394    16   61681146   62070939    816      53  400505       3.1628   2.1748e-05   -8.8818e-15       3.1628
_SET2_   ENSG00000140937    16   64977656   65160015    462      36  397095       1.1349     0.027288   -8.8818e-15       1.1349
_SET2_   ENSG00000168748    16   66878282   66888056     13       3  395717       1.6634     0.014694   -8.8818e-15       1.6634
_SET2_   ENSG00000124067    16   67977377   68003504     26       7  366520       3.6975     1.69e-05   -8.8818e-15       3.6975
_SET2_   ENSG00000039068    16   68771128   68869451    289      23  392679      -1.5715      0.80502   -8.8818e-15      -1.5715
_SET2_   ENSG00000181019    16   69740899   69760854     51      12  376792      0.82108     0.083366   -8.8818e-15      0.82108
_SET2_   ENSG00000172137    16   71392616   71424341     90      10  395587       1.5569     0.015087   -8.8818e-15       1.5569
_SET2_   ENSG00000152910    16   76311176   76593135   1177      47  397871      -1.5462      0.65742   -8.8818e-15      -1.5462
_SET2_   ENSG00000154118    16   87635441   87731762    497      56  399127      0.12613      0.17826    -8.854e-15      0.12613
_SET2_   ENSG00000272636    17       5810      31427     78      10  402522      -1.4799      0.82668   -8.8818e-15      -1.4799
_SET2_   ENSG00000159842    17     906758    1132315    870     111  392952    -0.083225      0.21633    -8.854e-15    -0.083225
_SET2_   ENSG00000007168    17    2496504    2588909    176      13  394700      -2.3857      0.96037   -8.8818e-15      -2.3857
_SET2_   ENSG00000196689    17    3468738    3500392    114      20  399144      0.73549     0.081967   -8.8818e-15      0.73549
_SET2_   ENSG00000083454    17    3575493    3599698     67      12  392675      -1.5538      0.82497   -8.8818e-15      -1.5538
_SET2_   ENSG00000108405    17    3799886    3819794     58      11  399148      0.74856     0.088847   -8.8818e-15      0.74856
_SET2_   ENSG00000141480    17    4613784    4624794     20       4  383942     -0.74359      0.59788   -8.8818e-15     -0.74359
_SET2_   ENSG00000141503    17    4736683    4801356    171      19  389428     -0.73822      0.54104   -8.8818e-15     -0.73822
_SET2_   ENSG00000108556    17    4801069    4806369     21       7  398306      0.99049     0.067673   -8.8818e-15      0.99049
_SET2_   ENSG00000132535    17    7093209    7123021     44       9  380946     -0.63741      0.52168   -8.8818e-15     -0.63741
_SET2_   ENSG00000170296    17    7143333    7146089      3       2  411249     -0.12747      0.38486    -8.854e-15     -0.12747
_SET2_   ENSG00000169992    17    7308193    7323179     36      16  367070       1.8143    0.0081037   -8.8818e-15       1.8143
_SET2_   ENSG00000170175    17    7348380    7361026     30       5  395059       1.5695     0.018591   -8.8818e-15       1.5695
_SET2_   ENSG00000108947    17    7608520    7614696      9       3  286047      -1.1915      0.79769   -8.8818e-15      -1.1915
_SET2_   ENSG00000220205    17    8062467    8066864      8       2  385053      0.80374       0.1016   -8.8818e-15      0.80374
_SET2_   ENSG00000188803    17   11144580   11467380   1104     101  396023       1.8573    0.0022222   -8.8818e-15       1.8573
_SET2_   ENSG00000109099    17   15133095   15168643     76      10  405147      0.23246      0.20101    -8.854e-15      0.23246
_SET2_   ENSG00000170425    17   15848231   15879060     50       9  394270     -0.36318      0.43856   -8.8818e-15     -0.36318
_SET2_   ENSG00000109103    17   26873725   26879686      1       1  411573      0.28778        0.258   -8.8818e-15      0.28778
_SET2_   ENSG00000063015    17   27281919   27333458     61      11  395465     -0.28023      0.39436   -8.8818e-15     -0.28023
_SET2_   ENSG00000108262    17   27900487   27921072     32       9  389887       1.9212    0.0063499   -8.8818e-15       1.9212
_SET2_   ENSG00000108576    17   28521337   28563020     65      11  394557         1.76    0.0089706   -8.8818e-15         1.76
_SET2_   ENSG00000196712    17   29421945   29709134    336       8  398176       1.0257     0.043756   -8.8818e-15       1.0257
_SET2_   ENSG00000126858    17   30469473   30580393    148      14  391885     -0.71793      0.54754   -8.8818e-15     -0.71793
_SET2_   ENSG00000108684    17   31340105   32501983   3691     275  395347       2.1586    0.0001249   -8.8818e-15       2.1586
_SET2_   ENSG00000108691    17   32582304   32584222      4       2  350825      -1.4247      0.82858   -8.8818e-15      -1.4247
_SET2_   ENSG00000067191    17   37329709   37353956     54      18  384856      0.52251      0.13221   -8.8818e-15      0.52251
_SET2_   ENSG00000108306    17   37415384   37558776    281      11  380369       1.5156     0.014903   -8.8818e-15       1.5156
_SET2_   ENSG00000171532    17   37759789   37766030      6       2  287551       1.9368     0.014779   -8.8818e-15       1.9368
_SET2_   ENSG00000131759    17   38465444   38513094     60      11  386093      0.39073      0.19795   -8.8818e-15      0.39073
_SET2_   ENSG00000173805    17   39873994   39890896     66       7  389048     -0.67456      0.55906   -8.8818e-15     -0.67456
_SET2_   ENSG00000173786    17   40118759   40129749     19       6  410802     -0.21656      0.39156    -8.854e-15     -0.21656
_SET2_   ENSG00000108773    17   40265126   40273376     13       3  370262     -0.98527      0.69657   -8.8818e-15     -0.98527
_SET2_   ENSG00000168610    17   40465342   40540586    130      11  390527     -0.34558      0.39349   -8.8818e-15     -0.34558
_SET2_   ENSG00000108852    17   41952725   41987068     92      10  380631      0.27488      0.19409   -8.8818e-15      0.27488
_SET2_   ENSG00000182963    17   42875816   42908184     50      11  393969      -0.5621      0.49273   -8.8818e-15      -0.5621
_SET2_   ENSG00000131095    17   42982376   42994305     42      11  384228      0.45278      0.15335   -8.8818e-15      0.45278
_SET2_   ENSG00000120088    17   43699267   43913194    979       9  402922       0.2152      0.11797    -8.854e-15       0.2152
_SET2_   ENSG00000186868    17   43971748   44105700    692       5  399151      0.68173     0.069677   -8.8818e-15      0.68173
_SET2_   ENSG00000159224    17   47035916   47045958     35       5  374269     -0.17097      0.34576    -8.854e-15     -0.17097
_SET2_   ENSG00000108819    17   48211104   48227991     25      10  381353      0.97807     0.063219   -8.8818e-15      0.97807
_SET2_   ENSG00000136449    17   48585745   48608862     70      11  396862      0.91779     0.064937   -8.8818e-15      0.91779
_SET2_   ENSG00000006283    17   48638429   48704835    143      21  389915       1.3892     0.019048   -8.8818e-15       1.3892
_SET2_   ENSG00000153933    17   54911460   54946036     80       6  407349      0.21166      0.22659    -8.854e-15      0.21166
_SET2_   ENSG00000005379    17   56378592   56406152     81      14  387274      0.34096      0.18231   -8.8818e-15      0.34096
_SET2_   ENSG00000087191    17   61904512   61909379     10       3  388784      -1.1233       0.7262   -8.8818e-15      -1.1233
_SET2_   ENSG00000075429    17   64831235   64881603    197      41  392616      -1.7464      0.86196   -8.8818e-15      -1.7464
_SET2_   ENSG00000075461    17   64961026   65029514    200      35  385526      -1.1234       0.6824   -8.8818e-15      -1.1234
_SET2_   ENSG00000182481    17   66031635   66042958     35       5  380536       0.7804     0.099066   -8.8818e-15       0.7804
_SET2_   ENSG00000161509    17   72838162   72857627     38       4  377899      -1.7819      0.89688   -8.8818e-15      -1.7819
_SET2_   ENSG00000186919    17   74068042   74079747      8       2  407765       0.9476      0.07978   -8.8818e-15       0.9476
_SET2_   ENSG00000141543    17   78109013   78120982     43      10  378075      -1.3995      0.79378   -8.8818e-15      -1.3995
_SET2_   ENSG00000171246    17   78440948   78451643     34       9  387788       2.9993   0.00015999   -8.8818e-15       2.9993
_SET2_   ENSG00000169750    17   79989500   79992080      5       2  370293      -1.2566      0.82981   -8.8818e-15      -1.2566
_SET2_   ENSG00000101557    18     158383     214629    116      17  391812     -0.83017      0.57883   -8.8818e-15     -0.83017
_SET2_   ENSG00000141433    18     904944     912173     27      13  400901      -0.1595      0.33454    -8.854e-15      -0.1595
_SET2_   ENSG00000170579    18    3496030    4455335   3242     295  393884      0.72696      0.01263   -8.8818e-15      0.72696
_SET2_   ENSG00000134489    18   22040593   22059921     60      16  403711       0.9012     0.070331   -8.8818e-15       0.9012
_SET2_   ENSG00000170558    18   25530930   25757410    475      39  399103      -1.5865      0.78851   -8.8818e-15      -1.5865
_SET2_   ENSG00000134769    18   32073254   32471808    896      25  396568    -0.060916      0.19359    -8.854e-15    -0.060916
_SET2_   ENSG00000101489    18   34823010   35146000    832      87  394660    -0.058287      0.19919    -8.854e-15    -0.058287
_SET2_   ENSG00000152214    18   40323192   40695657    837      51  401403       1.3173     0.012888   -8.8818e-15       1.3173
_SET2_   ENSG00000132872    18   40847843   40857615      9       3  411755       1.3187     0.045423   -8.8818e-15       1.3187
_SET2_   ENSG00000187323    18   49866542   51057784   4376     107  397044     0.012965     0.068636   -8.8558e-15     0.012965
_SET2_   ENSG00000166569    18   56942388   56985881    161      18  397291      -1.1084      0.66902   -8.8818e-15      -1.1084
_SET2_   ENSG00000166342    18   70409549   70535381    493      44  388556      -2.3075      0.93004   -8.8818e-15      -2.3075
_SET2_   ENSG00000197971    18   74690783   74845639    685      97  396727     0.073937      0.19154    -8.854e-15     0.073937
_SET2_   ENSG00000141933    19     507299     519654     44      13  381636     -0.57923      0.49302   -8.8818e-15     -0.57923
_SET2_   ENSG00000186111    19    3630181    3700477    179      24  391940     -0.32815      0.37019   -8.8818e-15     -0.32815
_SET2_   ENSG00000011132    19    3750817    3761697     42       9  385382    -0.064495      0.30169    -8.854e-15    -0.064495
_SET2_   ENSG00000141985    19    4360367    4400544     94      18  366062       1.5818      0.01412   -8.8818e-15       1.5818
_SET2_   ENSG00000105426    19    5158506    5340814    618      83  393738       1.3198      0.01747   -8.8818e-15       1.3198
_SET2_   ENSG00000104918    19    7733930    7735334      7       3  375268       1.0539     0.062837   -8.8818e-15       1.0539
_SET2_   ENSG00000267534    19   10334520   10341948     14       4  387660     0.016757       0.3051    -8.854e-15     0.016757
_SET2_   ENSG00000141837    19   13317256   13734804   1489     160  390940       -1.091      0.49732   -8.8818e-15       -1.091
_SET2_   ENSG00000072062    19   14202500   14228896     30       8  385474       1.2791     0.039702   -8.8818e-15       1.2791
_SET2_   ENSG00000123159    19   14588572   14606944     76      16  393030      -1.3595      0.77121   -8.8818e-15      -1.3595
_SET2_   ENSG00000105143    19   15060846   15133802    435      46  401380      0.38169      0.12075   -8.8818e-15      0.38169
_SET2_   ENSG00000171942    19   15838834   15839862      4       2  413345     -0.29911      0.44899   -8.8818e-15     -0.29911
