# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:reactome_p...69        SET      83    -0.039401   -0.0026079     0.096609       0.6583 Curated_gene_sets:reactome_positive_epigenetic_regulation_of_rrna_expression
Curated_gene_sets:reactome_n...16        SET      85    -0.071139   -0.0047648     0.099098      0.76358 Curated_gene_sets:reactome_negative_epigenetic_regulation_of_rrna_expression
Curated_gene_sets:reactome_t...47        SET       5    -0.041026  -0.00066787      0.41738      0.53915 Curated_gene_sets:reactome_toxicity_of_botulinum_toxin_type_d_bont_d
Curated_gene_sets:reactome_d...58        SET      22    0.0041756   0.00014252      0.22015      0.49243 Curated_gene_sets:reactome_diseases_of_immune_system
Curated_gene_sets:reactome_d...72        SET      42    -0.048434    -0.002283      0.14756      0.62863 Curated_gene_sets:reactome_dna_methylation
Curated_gene_sets:reactome_u...9         SET       6      0.29862    0.0053252      0.36577      0.20714 Curated_gene_sets:reactome_uptake_and_function_of_diphtheria_toxin
Curated_gene_sets:reactome_u...7         SET      29      0.10086    0.0039519      0.17836      0.28587 Curated_gene_sets:reactome_uptake_and_actions_of_bacterial_toxins
Curated_gene_sets:reactome_m...60        SET       6     -0.14716   -0.0026243      0.44673      0.62908 Curated_gene_sets:reactome_misspliced_lrp5_mutants_have_enhanced_beta_catenin_dependent_signaling
Curated_gene_sets:reactome_r...116       SET       8      -0.3018   -0.0062141      0.35129      0.80486 Curated_gene_sets:reactome_rnf_mutants_show_enhanced_wnt_signaling_and_proliferation
Curated_gene_sets:reactome_c...16        SET      25     -0.16129    -0.005868      0.20014      0.78983 Curated_gene_sets:reactome_caspase_activation_via_extrinsic_apoptotic_signalling_pathway
Curated_gene_sets:reactome_t...39        SET      13     0.063307    0.0016614      0.24155      0.39663 Curated_gene_sets:reactome_tnfr1_induced_proapoptotic_signaling
Curated_gene_sets:reactome_p...94        SET     174       0.1035    0.0098953     0.072736     0.077375 Curated_gene_sets:reactome_programmed_cell_death
Curated_gene_sets:reactome_r...62        SET      30     0.095613    0.0038101      0.17038      0.28734 Curated_gene_sets:reactome_regulation_of_tnfr1_signaling
Curated_gene_sets:reactome_t...38        SET      27      0.07392    0.0027947      0.17991      0.34059 Curated_gene_sets:reactome_tnfr1_induced_nfkappab_signaling_pathway
Curated_gene_sets:reactome_h...10        SET      67      0.13536    0.0080531      0.11177      0.11294 Curated_gene_sets:reactome_hedgehog_ligand_biogenesis
Curated_gene_sets:reactome_s...55        SET     152      0.10704    0.0095704     0.075571      0.07833 Curated_gene_sets:reactome_signaling_by_hedgehog
Curated_gene_sets:reactome_s...150       SET       8      0.29689    0.0061131      0.34125      0.19215 Curated_gene_sets:reactome_synthesis_of_diphthamide_eef2
Curated_gene_sets:reactome_m...59        SET      15      0.10387    0.0029279      0.23574      0.32975 Curated_gene_sets:reactome_mismatch_repair
Curated_gene_sets:reactome_s...82        SET      40     -0.15739   -0.0072403      0.15914      0.83866 Curated_gene_sets:reactome_signaling_by_retinoic_acid
Curated_gene_sets:reactome_r...71        SET       8      0.10735    0.0022104      0.27018      0.34556 Curated_gene_sets:reactome_release_of_hh_np_from_the_secreting_cell
Curated_gene_sets:reactome_r...1         SET      21     -0.26918   -0.0089768      0.20577      0.90459 Curated_gene_sets:reactome_ra_biosynthesis_pathway
Curated_gene_sets:reactome_m...68        SET      94    -0.056024   -0.0039451     0.094975      0.72236 Curated_gene_sets:reactome_mitochondrial_translation
Curated_gene_sets:reactome_n...27        SET       5      0.56625     0.009218      0.35245     0.054079 Curated_gene_sets:reactome_negative_regulation_of_tcf_dependent_signaling_by_dvl_interacting_proteins
Curated_gene_sets:reactome_d...60        SET       5      0.54029    0.0087955      0.36244     0.068031 Curated_gene_sets:reactome_diseases_of_mismatch_repair_mmr
Curated_gene_sets:reactome_a...67        SET      18     0.093461    0.0028858      0.20783      0.32647 Curated_gene_sets:reactome_aflatoxin_activation_and_detoxification
Curated_gene_sets:reactome_o...17        SET      10     0.049015    0.0011283      0.34779      0.44396 Curated_gene_sets:reactome_organic_cation_transport
Curated_gene_sets:reactome_m...36        SET     705     0.029223     0.005543     0.036991      0.21477 Curated_gene_sets:reactome_metabolism_of_lipids
Curated_gene_sets:reactome_p...26        SET      19      0.41193     0.013067      0.23957     0.042775 Curated_gene_sets:reactome_phase_4_resting_membrane_potential
Curated_gene_sets:reactome_p...25        SET       7     -0.27853   -0.0053647      0.41042      0.75131 Curated_gene_sets:reactome_phase_3_rapid_repolarisation
Curated_gene_sets:reactome_c...10        SET     133     0.086865    0.0072684     0.091613      0.17153 Curated_gene_sets:reactome_cardiac_conduction
Curated_gene_sets:reactome_p...22        SET      42      0.17492    0.0082447      0.16722      0.14778 Curated_gene_sets:reactome_phase_0_rapid_depolarisation
Curated_gene_sets:reactome_p...24        SET      25      0.33426     0.012161      0.22451     0.068276 Curated_gene_sets:reactome_phase_2_plateau_phase
Curated_gene_sets:reactome_p...23        SET       6      0.16369     0.002919      0.34733      0.31873 Curated_gene_sets:reactome_phase_1_inactivation_of_fast_naplus_channels
Curated_gene_sets:reactome_t...80        SET      85     -0.15564    -0.010424      0.10294      0.93472 Curated_gene_sets:reactome_transcriptional_regulation_by_small_rnas
Curated_gene_sets:reactome_p...40        SET      12     -0.31742   -0.0080038      0.29722      0.85722 Curated_gene_sets:reactome_physiological_factors
Curated_gene_sets:reactome_i...68        SET      52     0.042288    0.0022173      0.14658      0.38649 Curated_gene_sets:reactome_ion_homeostasis
Curated_gene_sets:reactome_m...27        SET      35    -0.058797   -0.0025304       0.1654      0.63888 Curated_gene_sets:reactome_metabolic_disorders_of_biological_oxidation_enzymes
Curated_gene_sets:reactome_p...52        SET      29      -0.3854      -0.0151      0.16265      0.99109 Curated_gene_sets:reactome_piwi_interacting_rna_pirna_biogenesis
Curated_gene_sets:reactome_i...1         SET       6     -0.16611   -0.0029622      0.34665       0.6841 Curated_gene_sets:reactome_ikba_variant_leads_to_eda_id
Curated_gene_sets:reactome_i...73        SET      10     -0.17211   -0.0039618      0.35048      0.68831 Curated_gene_sets:reactome_irak4_deficiency_tlr2_4
Curated_gene_sets:reactome_d...11        SET      63      0.12226    0.0070541      0.12066      0.15548 Curated_gene_sets:reactome_dectin_1_mediated_noncanonical_nf_kb_signaling
Curated_gene_sets:reactome_c...66        SET      11    -0.047733   -0.0011524      0.26328      0.57193 Curated_gene_sets:reactome_clec7a_dectin_1_induces_nfat_activation
Curated_gene_sets:reactome_c...67        SET      98    0.0062771   0.00045128     0.098031      0.47447 Curated_gene_sets:reactome_clec7a_dectin_1_signaling
Curated_gene_sets:reactome_d...51        SET      17      0.23538    0.0070632      0.22028      0.14264 Curated_gene_sets:reactome_diseases_associated_with_glycosylation_precursor_biosynthesis
Curated_gene_sets:reactome_o...14        SET       5      0.06983    0.0011368      0.45094      0.43847 Curated_gene_sets:reactome_organic_anion_transport
Curated_gene_sets:reactome_d...35        SET      62      0.14941    0.0085517      0.12306      0.11237 Curated_gene_sets:reactome_degradation_of_gli1_by_the_proteasome
Curated_gene_sets:reactome_h...11        SET     115      0.11435    0.0089015     0.089187     0.099906 Curated_gene_sets:reactome_hedgehog_off_state
Curated_gene_sets:reactome_c...57        SET     195    -0.026176   -0.0026477     0.068004      0.64985 Curated_gene_sets:reactome_cilium_assembly
Curated_gene_sets:reactome_a...6         SET      78     0.026009    0.0016691      0.10797      0.40482 Curated_gene_sets:reactome_abc_transporter_disorders
Curated_gene_sets:reactome_s...100       SET      95     -0.11285   -0.0079889      0.10102      0.86802 Curated_gene_sets:reactome_slc_transporter_disorders
Curated_gene_sets:reactome_d...26        SET      32     -0.09317   -0.0038343      0.17656      0.70115 Curated_gene_sets:reactome_defective_tpr_may_confer_susceptibility_towards_thyroid_papillary_carcinoma_tpc
Curated_gene_sets:reactome_d...63        SET     173     -0.04786   -0.0045625     0.073637      0.74213 Curated_gene_sets:reactome_disorders_of_transmembrane_transporters
Curated_gene_sets:reactome_a...31        SET     100     -0.15964    -0.011593     0.096392      0.95115 Curated_gene_sets:reactome_activation_of_hox_genes_during_differentiation
Curated_gene_sets:reactome_a...80        SET      94     -0.10398   -0.0073223     0.097801      0.85615 Curated_gene_sets:reactome_anchoring_of_the_basal_body_to_the_plasma_membrane
Curated_gene_sets:reactome_v...20        SET      20     -0.15815   -0.0051471      0.20583      0.77886 Curated_gene_sets:reactome_vxpx_cargo_targeting_to_cilium
Curated_gene_sets:reactome_c...13        SET      49   -0.0025863  -0.00013165      0.13318      0.50775 Curated_gene_sets:reactome_cargo_trafficking_to_the_periciliary_membrane
Curated_gene_sets:reactome_b...4         SET      23     0.014251   0.00049733       0.1872      0.46966 Curated_gene_sets:reactome_bbsome_mediated_cargo_targeting_to_cilium
Curated_gene_sets:reactome_i...63        SET      55     0.086338    0.0046554      0.12888      0.25147 Curated_gene_sets:reactome_intraflagellar_transport
Curated_gene_sets:reactome_d...12        SET      27     -0.14498   -0.0054813      0.21984       0.7452 Curated_gene_sets:reactome_dectin_2_family
Curated_gene_sets:reactome_c...1         SET     138     0.015564    0.0013264     0.083712      0.42625 Curated_gene_sets:reactome_c_type_lectin_receptors_clrs
Curated_gene_sets:reactome_c...19        SET      20      0.27352    0.0089018      0.19791      0.08349 Curated_gene_sets:reactome_cd209_dc_sign_signaling
Curated_gene_sets:reactome_t...66        SET       4      0.39586    0.0057642      0.48464      0.20702 Curated_gene_sets:reactome_trafficking_of_myristoylated_proteins_to_the_cilium
Curated_gene_sets:reactome_r...96        SET      71    -0.087126   -0.0053354      0.11671      0.77231 Curated_gene_sets:reactome_rho_gtpases_activate_pkns
Curated_gene_sets:reactome_a...21        SET      44      -0.1372   -0.0066187       0.1467      0.82515 Curated_gene_sets:reactome_activated_pkn1_stimulates_transcription_of_ar_androgen_receptor_regulated_genes_klk2_and_klk3
Curated_gene_sets:reactome_r...90        SET      19     -0.12865    -0.004081      0.22608      0.71533 Curated_gene_sets:reactome_rho_gtpases_activate_cit
Curated_gene_sets:reactome_r...93        SET      11      0.23091    0.0055746      0.30618      0.22539 Curated_gene_sets:reactome_rho_gtpases_activate_ktn1
Curated_gene_sets:reactome_r...92        SET      31    -0.047889   -0.0019399      0.16671      0.61304 Curated_gene_sets:reactome_rho_gtpases_activate_iqgaps
Curated_gene_sets:reactome_t...40        SET       6      0.27595    0.0049209      0.28731      0.16842 Curated_gene_sets:reactome_tnfr1_mediated_ceramide_production
Curated_gene_sets:reactome_r...98        SET      19      0.15288    0.0048497      0.24353      0.26508 Curated_gene_sets:reactome_rho_gtpases_activate_rocks
Curated_gene_sets:reactome_r...95        SET      19     -0.15997   -0.0050747      0.22402      0.76241 Curated_gene_sets:reactome_rho_gtpases_activate_paks
Curated_gene_sets:reactome_t...48        SET      78    -0.024802   -0.0015917      0.10592      0.59257 Curated_gene_sets:reactome_tp53_regulates_metabolic_genes
Curated_gene_sets:reactome_l...9         SET       8      0.22688    0.0046715      0.32967      0.24566 Curated_gene_sets:reactome_ligand_receptor_interactions
Curated_gene_sets:reactome_h...12        SET      88       0.1557      0.01061     0.098294     0.056604 Curated_gene_sets:reactome_hedgehog_on_state
Curated_gene_sets:reactome_r...63        SET     155     0.095991    0.0086658     0.074148      0.09774 Curated_gene_sets:reactome_regulation_of_tp53_activity
Curated_gene_sets:reactome_t...52        SET      43    -0.055721   -0.0026574      0.14899       0.6458 Curated_gene_sets:reactome_tp53_regulates_transcription_of_cell_death_genes
Curated_gene_sets:reactome_a...44        SET      18      0.24904    0.0076897      0.20039      0.10698 Curated_gene_sets:reactome_activation_of_smo
Curated_gene_sets:reactome_g...38        SET       7     0.068597    0.0013212      0.37032      0.42652 Curated_gene_sets:reactome_gli_proteins_bind_promoters_of_hh_responsive_genes_to_promote_transcription
Curated_gene_sets:reactome_s...39        SET      14     0.069036    0.0018801       0.2072       0.3695 Curated_gene_sets:reactome_signaling_by_egfrviii_in_cancer
Curated_gene_sets:reactome_s...60        SET      18      0.11114    0.0034316      0.19371      0.28308 Curated_gene_sets:reactome_signaling_by_ligand_responsive_egfr_variants_in_cancer
Curated_gene_sets:reactome_a...91        SET       7     -0.30082   -0.0057941      0.31994      0.82645 Curated_gene_sets:reactome_apex1_independent_resolution_of_ap_sites_via_the_single_nucleotide_replacement_pathway
Curated_gene_sets:reactome_p...10        SET      21     -0.23374   -0.0077949       0.2033      0.87487 Curated_gene_sets:reactome_pcna_dependent_long_patch_base_excision_repair
Curated_gene_sets:reactome_f...56        SET       7    -0.038534   -0.0007422      0.41287      0.53718 Curated_gene_sets:reactome_fructose_metabolism
Curated_gene_sets:reactome_v...6         SET     645    -0.026299   -0.0047793     0.038079       0.7551 Curated_gene_sets:reactome_vesicle_mediated_transport
Curated_gene_sets:reactome_p...33        SET      17    -0.058807   -0.0017647      0.26482      0.58787 Curated_gene_sets:reactome_phospholipase_c_mediated_cascade_fgfr2
Curated_gene_sets:reactome_p...34        SET      14      0.13721    0.0037368      0.28427      0.31466 Curated_gene_sets:reactome_phospholipase_c_mediated_cascade_fgfr4
Curated_gene_sets:reactome_d...87        SET      31      0.15297    0.0061964      0.16528      0.17735 Curated_gene_sets:reactome_downstream_signaling_of_activated_fgfr1
Curated_gene_sets:reactome_s...23        SET      21       0.2238    0.0074632      0.20098      0.13275 Curated_gene_sets:reactome_shc_mediated_cascade:fgfr1
Curated_gene_sets:reactome_p...46        SET      21     0.061946    0.0020658      0.21843      0.38836 Curated_gene_sets:reactome_pi_3k_cascade:fgfr1
