# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:nakamura_t...1         SET     603     0.039137    0.0067255     0.038911      0.15726 Curated_gene_sets:nakamura_tumor_zone_peripheral_vs_central_dn
Curated_gene_sets:piccaluga_...2         SET     208    -0.079148   -0.0080701     0.068541       0.8759 Curated_gene_sets:piccaluga_angioimmunoblastic_lymphoma_up
Curated_gene_sets:piccaluga_...1         SET     131     0.070795    0.0057398     0.079375      0.18623 Curated_gene_sets:piccaluga_angioimmunoblastic_lymphoma_dn
Curated_gene_sets:lu_tumor_v...2         SET      29     -0.25903   -0.0099067      0.18348      0.92097 Curated_gene_sets:lu_tumor_vasculature_up
Curated_gene_sets:lu_tumor_v...1         SET      13      0.13203    0.0033823      0.31521      0.33766 Curated_gene_sets:lu_tumor_vasculature_dn
Curated_gene_sets:korkola_em...3         SET      42      0.10441    0.0048041      0.15554      0.25103 Curated_gene_sets:korkola_embryonal_carcinoma_up
Curated_gene_sets:korkola_em...2         SET      12      0.15937    0.0039226      0.26273      0.27206 Curated_gene_sets:korkola_embryonal_carcinoma_dn
Curated_gene_sets:korkola_te...2         SET      17      0.20248    0.0059308      0.21276      0.17064 Curated_gene_sets:korkola_teratoma_up
Curated_gene_sets:korkola_yo...2         SET      20      0.01469   0.00046668      0.21391      0.47262 Curated_gene_sets:korkola_yolk_sac_tumor_up
Curated_gene_sets:korkola_ch...3         SET       6      0.19459    0.0033872      0.33538      0.28089 Curated_gene_sets:korkola_choriocarcinoma_up
Curated_gene_sets:korkola_ch...2         SET      11    -0.012488   -0.0002943      0.27033      0.51842 Curated_gene_sets:korkola_choriocarcinoma_dn
Curated_gene_sets:korkola_se...2         SET      43      0.32702     0.015224      0.16227     0.021941 Curated_gene_sets:korkola_seminoma_up
Curated_gene_sets:korkola_se...1         SET      11      0.14005    0.0033003      0.26749       0.3003 Curated_gene_sets:korkola_seminoma_dn
Curated_gene_sets:watanabe_r...2         SET     108    0.0090994   0.00067025     0.085245       0.4575 Curated_gene_sets:watanabe_rectal_cancer_radiotherapy_responsive_up
Curated_gene_sets:watanabe_r...1         SET      91     0.057226    0.0038709     0.094287      0.27195 Curated_gene_sets:watanabe_rectal_cancer_radiotherapy_responsive_dn
Curated_gene_sets:hollmann_a...2         SET     193      0.11014     0.010821     0.067432     0.051213 Curated_gene_sets:hollmann_apoptosis_via_cd40_up
Curated_gene_sets:hollmann_a...1         SET     256    -0.033519   -0.0037869     0.056488      0.72353 Curated_gene_sets:hollmann_apoptosis_via_cd40_dn
Curated_gene_sets:liu_prosta...2         SET      91      0.03607    0.0024399     0.098282      0.35681 Curated_gene_sets:liu_prostate_cancer_up
Curated_gene_sets:liu_prosta...1         SET     475    -0.034803   -0.0053259     0.042693      0.79251 Curated_gene_sets:liu_prostate_cancer_dn
Curated_gene_sets:liu_sox4_t...2         SET     137      0.10016    0.0083028     0.079026      0.10252 Curated_gene_sets:liu_sox4_targets_up
Curated_gene_sets:liu_sox4_t...1         SET     308     0.038753     0.004796     0.050609      0.22192 Curated_gene_sets:liu_sox4_targets_dn
Curated_gene_sets:onken_uvea...2         SET     786    -0.016323   -0.0031872     0.033459      0.68717 Curated_gene_sets:onken_uveal_melanoma_up
Curated_gene_sets:onken_uvea...1         SET     516     0.040694    0.0064837     0.041399      0.16282 Curated_gene_sets:onken_uveal_melanoma_dn
Curated_gene_sets:bertucci_m...2         SET     197        0.194     0.019256     0.067969    0.0021594 Curated_gene_sets:bertucci_medullary_vs_ductal_breast_cancer_up
Curated_gene_sets:bertucci_m...1         SET     173    -0.075522   -0.0070289     0.073398      0.84824 Curated_gene_sets:bertucci_medullary_vs_ductal_breast_cancer_dn
Curated_gene_sets:schuetz_br...2         SET     344     0.011657    0.0015233     0.054466      0.41526 Curated_gene_sets:schuetz_breast_cancer_ductal_invasive_up
Curated_gene_sets:schuetz_br...1         SET      84    -0.010494  -0.00068214      0.10221      0.54089 Curated_gene_sets:schuetz_breast_cancer_ductal_invasive_dn
Curated_gene_sets:davicioni_...4         SET      58     0.067289    0.0036368      0.13342      0.30702 Curated_gene_sets:davicioni_pax_foxo1_signature_in_arms_up
Curated_gene_sets:davicioni_...3         SET      19   -0.0080172  -0.00024825      0.20516      0.51559 Curated_gene_sets:davicioni_pax_foxo1_signature_in_arms_dn
Curated_gene_sets:fournier_a...2         SET      19      0.45811     0.014185      0.21549     0.016764 Curated_gene_sets:fournier_acinar_development_early_up
Curated_gene_sets:fournier_a...1         SET       6     0.074465    0.0012962      0.39978      0.42612 Curated_gene_sets:fournier_acinar_development_early_dn
Curated_gene_sets:fournier_a...5         SET      11     -0.23369    -0.005507      0.28593      0.79312 Curated_gene_sets:fournier_acinar_development_late_up
Curated_gene_sets:fournier_a...4         SET      22      -0.2748   -0.0091557       0.2056      0.90931 Curated_gene_sets:fournier_acinar_development_late_dn
Curated_gene_sets:nam_fxyd5_...          SET      18     -0.19827   -0.0059758       0.2178      0.81867 Curated_gene_sets:nam_fxyd5_targets_dn
Curated_gene_sets:frasor_tam...2         SET      49   -0.0096534  -0.00047967      0.13539      0.52842 Curated_gene_sets:frasor_tamoxifen_response_up
Curated_gene_sets:frasor_tam...1         SET      12     -0.20781   -0.0051147      0.24808      0.79888 Curated_gene_sets:frasor_tamoxifen_response_dn
Curated_gene_sets:kim_respon...2         SET     123    -0.076317   -0.0059968     0.077753      0.83683 Curated_gene_sets:kim_response_to_tsa_and_decitabine_up
Curated_gene_sets:kim_respon...1         SET       9     -0.18524   -0.0039488      0.27967      0.74613 Curated_gene_sets:kim_response_to_tsa_and_decitabine_dn
Curated_gene_sets:sengupta_n...2         SET     296     -0.10778     -0.01308     0.055493      0.97394 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_up
Curated_gene_sets:sengupta_n...1         SET     348     -0.10699    -0.014061     0.048783      0.98585 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_dn
Curated_gene_sets:watanabe_c...2         SET      29      0.23941    0.0091565      0.17842     0.089831 Curated_gene_sets:watanabe_colon_cancer_msi_vs_mss_up
Curated_gene_sets:watanabe_c...1         SET      64    -0.075229   -0.0042704      0.11779      0.73848 Curated_gene_sets:watanabe_colon_cancer_msi_vs_mss_dn
Curated_gene_sets:kobayashi_...4         SET       7     -0.21553   -0.0040522      0.33179      0.74202 Curated_gene_sets:kobayashi_egfr_signaling_6hr_up
Curated_gene_sets:kobayashi_...3         SET      18     0.089253    0.0026901       0.1957      0.32417 Curated_gene_sets:kobayashi_egfr_signaling_6hr_dn
Curated_gene_sets:sotiriou_b...2         SET     153     0.024912    0.0021816      0.06848      0.35801 Curated_gene_sets:sotiriou_breast_cancer_grade_1_vs_3_up
Curated_gene_sets:sotiriou_b...1         SET      51    -0.071847   -0.0036419       0.1341      0.70394 Curated_gene_sets:sotiriou_breast_cancer_grade_1_vs_3_dn
Curated_gene_sets:gazda_diam...2         SET      26    -0.036516   -0.0013225      0.17012      0.58498 Curated_gene_sets:gazda_diamond_blackfan_anemia_erythroid_up
Curated_gene_sets:gazda_diam...1         SET     440     0.055232    0.0081421     0.042425     0.096491 Curated_gene_sets:gazda_diamond_blackfan_anemia_erythroid_dn
Curated_gene_sets:gazda_diam...4         SET      30      0.27892     0.010849       0.1571     0.037921 Curated_gene_sets:gazda_diamond_blackfan_anemia_myeloid_up
Curated_gene_sets:gazda_diam...3         SET      38     0.059589    0.0026082       0.1427      0.33813 Curated_gene_sets:gazda_diamond_blackfan_anemia_myeloid_dn
Curated_gene_sets:gazda_diam...6         SET      39     0.003701   0.00016411      0.15995      0.49077 Curated_gene_sets:gazda_diamond_blackfan_anemia_progenitor_up
Curated_gene_sets:gazda_diam...5         SET      61   -0.0017592  -9.7501e-05      0.11564      0.50607 Curated_gene_sets:gazda_diamond_blackfan_anemia_progenitor_dn
Curated_gene_sets:chemnitz_r...2         SET     139    -0.013774   -0.0011501     0.073193      0.57464 Curated_gene_sets:chemnitz_response_to_prostaglandin_e2_up
Curated_gene_sets:chemnitz_r...1         SET     364     0.019666     0.002642     0.048818      0.34354 Curated_gene_sets:chemnitz_response_to_prostaglandin_e2_dn
Curated_gene_sets:zerbini_re...2         SET       9      0.49654     0.010585      0.36963     0.089589 Curated_gene_sets:zerbini_response_to_sulindac_up
Curated_gene_sets:zerbini_re...1         SET       6     -0.85584    -0.014897      0.34832      0.99299 Curated_gene_sets:zerbini_response_to_sulindac_dn
Curated_gene_sets:igarashi_a...2         SET       4       0.2003    0.0028468      0.53506      0.35408 Curated_gene_sets:igarashi_atf4_targets_up
Curated_gene_sets:igarashi_a...1         SET      97    0.0015002   0.00010476     0.096349      0.49379 Curated_gene_sets:igarashi_atf4_targets_dn
Curated_gene_sets:zhong_resp...2         SET     175     -0.12341    -0.011551     0.066833      0.96758 Curated_gene_sets:zhong_response_to_azacitidine_and_tsa_up
Curated_gene_sets:zhong_resp...1         SET      71     0.022169    0.0013252      0.10458      0.41606 Curated_gene_sets:zhong_response_to_azacitidine_and_tsa_dn
Curated_gene_sets:davicioni_...2         SET     334     0.051804    0.0066718     0.052908      0.16376 Curated_gene_sets:davicioni_molecular_arms_vs_erms_up
Curated_gene_sets:davicioni_...1         SET     172     -0.10072   -0.0093472     0.072355      0.91803 Curated_gene_sets:davicioni_molecular_arms_vs_erms_dn
Curated_gene_sets:davicioni_...8         SET     254     0.020342    0.0022893     0.062469      0.37235 Curated_gene_sets:davicioni_targets_of_pax_foxo1_fusions_up
Curated_gene_sets:davicioni_...7         SET      65     -0.14354   -0.0082115      0.12206      0.88019 Curated_gene_sets:davicioni_targets_of_pax_foxo1_fusions_dn
Curated_gene_sets:davicioni_...6         SET      63     0.023812    0.0013412      0.12228       0.4228 Curated_gene_sets:davicioni_rhabdomyosarcoma_pax_foxo1_fusion_up
Curated_gene_sets:davicioni_...5         SET      14    -0.083468   -0.0022189       0.2638      0.62415 Curated_gene_sets:davicioni_rhabdomyosarcoma_pax_foxo1_fusion_dn
Curated_gene_sets:sengupta_n...4         SET     382     0.032765    0.0045073     0.048741      0.25072 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_with_lmp1_up
Curated_gene_sets:sengupta_n...3         SET     162     -0.15248    -0.013737      0.07339      0.98112 Curated_gene_sets:sengupta_nasopharyngeal_carcinoma_with_lmp1_dn
Curated_gene_sets:turashvili...12        SET      63     0.001726    9.721e-05       0.1113      0.49381 Curated_gene_sets:turashvili_breast_normal_ductal_vs_lobular_up
Curated_gene_sets:turashvili...11        SET       7     -0.31797   -0.0059781      0.36023       0.8113 Curated_gene_sets:turashvili_breast_normal_ductal_vs_lobular_dn
Curated_gene_sets:turashvili...4         SET      46    -0.097422   -0.0046906      0.15003      0.74194 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_ductal_normal_up
Curated_gene_sets:turashvili...3         SET     188     0.027167    0.0026348     0.070704       0.3504 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_ductal_normal_dn
Curated_gene_sets:turashvili...6         SET      73    -0.023233   -0.0014082      0.10832      0.58492 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_lobular_normal_up
Curated_gene_sets:turashvili...5         SET      65      0.10997    0.0062908      0.12092      0.18157 Curated_gene_sets:turashvili_breast_ductal_carcinoma_vs_lobular_normal_dn
Curated_gene_sets:turashvili...2         SET      21    -0.086679   -0.0028216      0.21523      0.65643 Curated_gene_sets:turashvili_breast_carcinoma_ductal_vs_lobular_up
Curated_gene_sets:turashvili...1         SET       6     0.045695    0.0007954      0.37187       0.4511 Curated_gene_sets:turashvili_breast_carcinoma_ductal_vs_lobular_dn
Curated_gene_sets:turashvili...8         SET      67       0.0328    0.0019049      0.12107      0.39323 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_ductal_normal_up
Curated_gene_sets:turashvili...7         SET      88    -0.057982   -0.0038571      0.10133       0.7164 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_ductal_normal_dn
Curated_gene_sets:turashvili...10        SET      93    -0.074701    -0.005108     0.097075       0.7792 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_lobular_normal_up
Curated_gene_sets:turashvili...9         SET      72    -0.037873   -0.0022799      0.11561      0.62839 Curated_gene_sets:turashvili_breast_lobular_carcinoma_vs_lobular_normal_dn
Curated_gene_sets:chandran_m...3         SET      37    -0.024164   -0.0010437      0.14801      0.56484 Curated_gene_sets:chandran_metastasis_top50_up
Curated_gene_sets:chandran_m...2         SET      43     -0.32569    -0.015162      0.13151      0.99336 Curated_gene_sets:chandran_metastasis_top50_dn
Curated_gene_sets:wilcox_res...2         SET     151    0.0063362   0.00055126     0.075271      0.46646 Curated_gene_sets:wilcox_response_to_progesterone_up
Curated_gene_sets:wilcox_res...1         SET      60     -0.10279   -0.0056505      0.12247      0.79936 Curated_gene_sets:wilcox_response_to_progesterone_dn
Curated_gene_sets:fulcher_in...2         SET     574    -0.019297   -0.0032379      0.03952      0.68732 Curated_gene_sets:fulcher_inflammatory_response_lectin_vs_lps_up
Curated_gene_sets:fulcher_in...1         SET     442     -0.15891    -0.023478     0.044201      0.99984 Curated_gene_sets:fulcher_inflammatory_response_lectin_vs_lps_dn
Curated_gene_sets:gary_cd5_t...2         SET     464     0.058529    0.0088549     0.041171      0.07758 Curated_gene_sets:gary_cd5_targets_up
Curated_gene_sets:gary_cd5_t...1         SET     431     0.060992    0.0089008     0.042875      0.07744 Curated_gene_sets:gary_cd5_targets_dn
Curated_gene_sets:zhou_infla...4         SET     411     0.038498    0.0054892     0.047803      0.21031 Curated_gene_sets:zhou_inflammatory_response_live_up
Curated_gene_sets:zhou_infla...3         SET     361    -0.022749   -0.0030438     0.046282      0.68847 Curated_gene_sets:zhou_inflammatory_response_live_dn
Curated_gene_sets:samols_tar...2         SET       8    -0.058355   -0.0011728      0.31892      0.57259 Curated_gene_sets:samols_targets_of_khsv_mirnas_up
Curated_gene_sets:samols_tar...1         SET      58    -0.078389   -0.0042368      0.12391      0.73651 Curated_gene_sets:samols_targets_of_khsv_mirnas_dn
Curated_gene_sets:hooi_st7_t...2         SET      89      0.14427    0.0096516      0.10166     0.077937 Curated_gene_sets:hooi_st7_targets_up
