GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
1	1:43880001-43920000	1:43360001-43400000	1.060922e-17	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	NA	0
1	1:44000001-44040000	1:43360001-43400000	2.284642e-08	HiC	GSE87112	IMR90	intra	rs2819330;rs2782639;rs58829390;rs2842189;rs2782640;rs951740;rs1889588;rs2782641;rs2842188;rs2819333;rs2819334;rs2819335;rs2842187;rs2819336;rs11580258;rs2819339;rs2842185;rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871;rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	NA	0
1	1:43760001-43800000	1:43400001-43440000	1.596302e-08	HiC	GSE87112	IMR90	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580;rs3831248;rs3120044;rs3120122;rs1556581;rs2275180;rs1467808;rs1467809;rs2282226;rs3120276;rs2991990;rs1198982;rs1199039;rs1098184;rs866332;rs56304519;rs12076751;rs1209702	ENSG00000117394	1
1	1:43840001-43880000	1:43400001-43440000	7.122906e-22	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	ENSG00000117394	1
1	1:43880001-43920000	1:43400001-43440000	7.03289e-08	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000117394	1
1	1:43840001-43880000	1:43520001-43560000	5.455857e-08	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	NA	0
1	1:43840001-43880000	1:43560001-43600000	1.054689e-08	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	NA	0
1	1:43760001-43800000	1:43600001-43640000	2.479032e-09	HiC	GSE87112	IMR90	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580;rs3831248;rs3120044;rs3120122;rs1556581;rs2275180;rs1467808;rs1467809;rs2282226;rs3120276;rs2991990;rs1198982;rs1199039;rs1098184;rs866332;rs56304519;rs12076751;rs1209702	ENSG00000186973:ENSG00000243710	1
1	1:43840001-43880000	1:43600001-43640000	5.016848e-17	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	ENSG00000186973:ENSG00000243710	1
1	1:43880001-43920000	1:43600001-43640000	3.697667e-16	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000186973:ENSG00000243710	1
1	1:43760001-43800000	1:43680001-43720000	2.086852e-74	HiC	GSE87112	IMR90	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580;rs3831248;rs3120044;rs3120122;rs1556581;rs2275180;rs1467808;rs1467809;rs2282226;rs3120276;rs2991990;rs1198982;rs1199039;rs1098184;rs866332;rs56304519;rs12076751;rs1209702	NA	0
1	1:43800001-43840000	1:43680001-43720000	5.81389e-65	HiC	GSE87112	IMR90	intra	rs1199038;rs12058355;rs839993;rs710252;rs1749959;rs35732878;rs111888775;rs374643640;rs1199036;rs1760670;rs839995;rs839996;rs72669002;rs1760669;rs45508694;rs2069378;rs839763;rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43840001-43880000	1:43680001-43720000	1.601548e-178	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	NA	0
1	1:43880001-43920000	1:43680001-43720000	5.869102e-121	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	NA	0
1	1:43920001-43960000	1:43680001-43720000	1.483543e-31	HiC	GSE87112	IMR90	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657;rs2842198;rs2105029;rs7413861;rs2105028;rs4660733;rs71771246;rs10789433;rs10732843;rs11210850;rs2992038;rs2992037;rs35048227;rs2842173;rs2842172	NA	0
1	1:44000001-44040000	1:43680001-43720000	4.433592e-31	HiC	GSE87112	IMR90	intra	rs2819330;rs2782639;rs58829390;rs2842189;rs2782640;rs951740;rs1889588;rs2782641;rs2842188;rs2819333;rs2819334;rs2819335;rs2842187;rs2819336;rs11580258;rs2819339;rs2842185;rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871;rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	NA	0
1	1:44040001-44080000	1:43680001-43720000	3.315669e-23	HiC	GSE87112	IMR90	intra	rs10789436;rs650729;rs663618;rs552638;rs2004899;rs1808730;rs3838475;rs3791134;rs3791136;rs3791137;rs3791138;rs3828150;rs6698389;rs61769642;rs3791139;rs3791140;rs501299;rs61769643;rs10890261;rs573350;rs605709;rs72673082;rs583040;rs674725;rs673253;rs673242;rs56175694;rs596522;rs492929;rs17371903;rs631248;rs539096;rs519669;rs11210887;rs549845;rs499257;rs3791151;rs603542	NA	0
1	1:43760001-43800000	1:43720001-43760000	8.497602e-38	HiC	GSE87112	IMR90	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580;rs3831248;rs3120044;rs3120122;rs1556581;rs2275180;rs1467808;rs1467809;rs2282226;rs3120276;rs2991990;rs1198982;rs1199039;rs1098184;rs866332;rs56304519;rs12076751;rs1209702	ENSG00000117395:ENSG00000179178:ENSG00000253313	1
1	1:43800001-43840000	1:43720001-43760000	8.342848e-27	HiC	GSE87112	IMR90	intra	rs1199038;rs12058355;rs839993;rs710252;rs1749959;rs35732878;rs111888775;rs374643640;rs1199036;rs1760670;rs839995;rs839996;rs72669002;rs1760669;rs45508694;rs2069378;rs839763;rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000117395:ENSG00000179178:ENSG00000253313	1
1	1:43840001-43880000	1:43720001-43760000	8.01247e-74	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	ENSG00000117395:ENSG00000179178:ENSG00000253313	1
1	1:43880001-43920000	1:43720001-43760000	5.472673e-20	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000117395:ENSG00000179178:ENSG00000253313	1
1	1:43800001-43840000	1:43760001-43800000	1.915436e-22	HiC	GSE87112	IMR90	intra	rs1199038;rs12058355;rs839993;rs710252;rs1749959;rs35732878;rs111888775;rs374643640;rs1199036;rs1760670;rs839995;rs839996;rs72669002;rs1760669;rs45508694;rs2069378;rs839763;rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000066056	1
1	1:43840001-43880000	1:43760001-43800000	8.481423e-65	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	ENSG00000066056	1
1	1:43880001-43920000	1:43760001-43800000	2.038198e-19	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000066056	1
1	1:43840001-43880000	1:43800001-43840000	3.19422e-42	HiC	GSE87112	IMR90	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839;rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288;rs839758;rs839759;rs839760;rs839761;rs710249;rs17573239;rs839768;rs839769;rs839770;rs839771;rs839772;rs839773;rs3001721;rs2152112;rs9793186;rs9793527;rs35533173	ENSG00000117400:ENSG00000117399:ENSG00000066322	1
1	1:43880001-43920000	1:43800001-43840000	4.102814e-13	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000117400:ENSG00000117399:ENSG00000066322	1
1	1:43880001-43920000	1:43840001-43880000	6.546572e-66	HiC	GSE87112	IMR90	intra	rs72671121;rs2782638;rs55935510;rs55663821;rs2842177;rs2782642;rs2782643;rs2782644;rs2782645;rs2782646;rs2842179;rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632;rs2842193;rs2782650;rs2251804;rs2251802	ENSG00000159479:ENSG00000198198	1
1	1:44000001-44040000	1:43840001-43880000	2.585494e-20	HiC	GSE87112	IMR90	intra	rs2819330;rs2782639;rs58829390;rs2842189;rs2782640;rs951740;rs1889588;rs2782641;rs2842188;rs2819333;rs2819334;rs2819335;rs2842187;rs2819336;rs11580258;rs2819339;rs2842185;rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871;rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	ENSG00000159479:ENSG00000198198	1
1	1:44040001-44080000	1:43840001-43880000	5.594593e-09	HiC	GSE87112	IMR90	intra	rs10789436;rs650729;rs663618;rs552638;rs2004899;rs1808730;rs3838475;rs3791134;rs3791136;rs3791137;rs3791138;rs3828150;rs6698389;rs61769642;rs3791139;rs3791140;rs501299;rs61769643;rs10890261;rs573350;rs605709;rs72673082;rs583040;rs674725;rs673253;rs673242;rs56175694;rs596522;rs492929;rs17371903;rs631248;rs539096;rs519669;rs11210887;rs549845;rs499257;rs3791151;rs603542	ENSG00000159479:ENSG00000198198	1
1	1:44200001-44240000	1:43840001-43880000	1.596302e-08	HiC	GSE87112	IMR90	intra	rs3791040;rs3838466;rs3791041;rs10749850;rs1013793;rs1029632;rs1472661;rs10599480;rs59305903;rs6686238;rs201958677;rs6696529;rs6429638;rs10692321;rs2158956;rs35545005;rs28833034;rs112646031;rs7549094;rs7551551;rs7511800;rs55722803;rs56338811;rs56367078;rs56701980;rs12062824;rs6668616;rs11584382;rs6669157;rs6700256;rs6429639;rs3791042;rs3791043;rs3791044;rs6678767;rs11210912;rs61768408;rs202215468;rs11581514;rs36004035;rs11587515;rs11210913;rs11210914;rs34264939;rs72678674;rs112518613;rs7513994;rs6664485;rs6665014;rs7520053;rs201546697;rs11210915;rs7551644;rs4660261;rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	ENSG00000159479:ENSG00000198198	1
1	1:44400001-44440000	1:43840001-43880000	5.607693e-08	HiC	GSE87112	IMR90	intra	rs3762422;rs12127737;rs34830883;rs7161	ENSG00000159479:ENSG00000198198	1
1	1:44000001-44040000	1:43880001-43920000	1.353126e-12	HiC	GSE87112	IMR90	intra	rs2819330;rs2782639;rs58829390;rs2842189;rs2782640;rs951740;rs1889588;rs2782641;rs2842188;rs2819333;rs2819334;rs2819335;rs2842187;rs2819336;rs11580258;rs2819339;rs2842185;rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871;rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	ENSG00000178922	1
1	1:44040001-44080000	1:43880001-43920000	2.479032e-09	HiC	GSE87112	IMR90	intra	rs10789436;rs650729;rs663618;rs552638;rs2004899;rs1808730;rs3838475;rs3791134;rs3791136;rs3791137;rs3791138;rs3828150;rs6698389;rs61769642;rs3791139;rs3791140;rs501299;rs61769643;rs10890261;rs573350;rs605709;rs72673082;rs583040;rs674725;rs673253;rs673242;rs56175694;rs596522;rs492929;rs17371903;rs631248;rs539096;rs519669;rs11210887;rs549845;rs499257;rs3791151;rs603542	ENSG00000178922	1
1	1:44000001-44040000	1:43920001-43960000	4.102814e-13	HiC	GSE87112	IMR90	intra	rs2819330;rs2782639;rs58829390;rs2842189;rs2782640;rs951740;rs1889588;rs2782641;rs2842188;rs2819333;rs2819334;rs2819335;rs2842187;rs2819336;rs11580258;rs2819339;rs2842185;rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871;rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	NA	0
1	1:44040001-44080000	1:44000001-44040000	1.759808e-46	HiC	GSE87112	IMR90	intra	rs10789436;rs650729;rs663618;rs552638;rs2004899;rs1808730;rs3838475;rs3791134;rs3791136;rs3791137;rs3791138;rs3828150;rs6698389;rs61769642;rs3791139;rs3791140;rs501299;rs61769643;rs10890261;rs573350;rs605709;rs72673082;rs583040;rs674725;rs673253;rs673242;rs56175694;rs596522;rs492929;rs17371903;rs631248;rs539096;rs519669;rs11210887;rs549845;rs499257;rs3791151;rs603542	NA	0
1	1:44080001-44120000	1:44000001-44040000	6.597093e-11	HiC	GSE87112	IMR90	intra	rs55684236;rs588657;rs34004799;rs513373;rs516790;rs516921;rs517849;rs667676;rs653953;rs571862;rs641365;rs641351;rs639929;rs1143701;rs568639;rs1143702;rs673485;rs643445;rs559575;rs531459;rs628342;rs2916568;rs34269157;rs10890268;rs11429972;rs34031066;rs34832226;rs12405972;rs2970609;rs2970610;rs61769649;rs6657348;rs55656032;rs56201009;rs74864351;rs585711;rs585652;rs11210892;rs501861;rs35393217;rs664728;rs664336;rs530201;rs35290231;rs2970606;rs564318;rs11210897;rs11210898;rs11210899;rs12080079;rs36016466;rs61354663;rs486883;rs649504;rs574736;rs636547;rs581005;rs2367724;rs6429630;rs694197;rs483679;rs594293;rs607296m;rs541550;rs609171;rs620851;rs530531;rs623965;rs55666439;rs61768370;rs72883034;rs61259097;rs147154109;rs6687921;rs6429631;rs617521;rs513862;rs34929797;rs519357;rs631758;rs517191;rs660899;rs61768371	NA	0
1	1:44400001-44440000	1:44000001-44040000	4.9145e-35	HiC	GSE87112	IMR90	intra	rs3762422;rs12127737;rs34830883;rs7161	NA	0
1	1:44200001-44240000	1:44160001-44200000	9.075012e-28	HiC	GSE87112	IMR90	intra	rs3791040;rs3838466;rs3791041;rs10749850;rs1013793;rs1029632;rs1472661;rs10599480;rs59305903;rs6686238;rs201958677;rs6696529;rs6429638;rs10692321;rs2158956;rs35545005;rs28833034;rs112646031;rs7549094;rs7551551;rs7511800;rs55722803;rs56338811;rs56367078;rs56701980;rs12062824;rs6668616;rs11584382;rs6669157;rs6700256;rs6429639;rs3791042;rs3791043;rs3791044;rs6678767;rs11210912;rs61768408;rs202215468;rs11581514;rs36004035;rs11587515;rs11210913;rs11210914;rs34264939;rs72678674;rs112518613;rs7513994;rs6664485;rs6665014;rs7520053;rs201546697;rs11210915;rs7551644;rs4660261;rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	ENSG00000126091	1
1	1:44280001-44320000	1:44160001-44200000	7.652116e-13	HiC	GSE87112	IMR90	intra	rs37459;rs37458;rs37456;rs37455;rs37454;rs37453;rs37452;rs3011217;rs3011219;rs2906471;rs3011220;rs12723279;rs11210931;rs2367804;rs713191;rs2040950;rs3011222;rs3011223;rs3011224;rs2906468;rs3011225	ENSG00000126091	1
1	1:44400001-44440000	1:44160001-44200000	1.938048e-32	HiC	GSE87112	IMR90	intra	rs3762422;rs12127737;rs34830883;rs7161	ENSG00000126091	1
1	1:44280001-44320000	1:44200001-44240000	2.408625e-126	HiC	GSE87112	IMR90	intra	rs37459;rs37458;rs37456;rs37455;rs37454;rs37453;rs37452;rs3011217;rs3011219;rs2906471;rs3011220;rs12723279;rs11210931;rs2367804;rs713191;rs2040950;rs3011222;rs3011223;rs3011224;rs2906468;rs3011225	NA	0
1	1:44320001-44360000	1:44200001-44240000	8.400162e-42	HiC	GSE87112	IMR90	intra	rs3094954;rs4660753;rs4660754;rs2906466;rs3952787;rs3011228;rs2906458;rs2906457;rs34754704;rs2527776;rs2485997;rs2428852;rs810680;rs803679;rs803678;rs803675;rs2485996	NA	0
1	1:44360001-44400000	1:44200001-44240000	2.618771e-21	HiC	GSE87112	IMR90	intra	rs803682;rs199662254m;rs199662254;rs803680;rs3791101;rs3791102;rs11210934;rs11210935;rs4660262;rs4660756;rs9326136;rs35218617;rs11578313;rs4031031	NA	0
1	1:44400001-44440000	1:44200001-44240000	3.176066e-191	HiC	GSE87112	IMR90	intra	rs3762422;rs12127737;rs34830883;rs7161	NA	0
1	1:44440001-44480000	1:44200001-44240000	9.637577e-14	HiC	GSE87112	IMR90	intra	rs113551349	NA	0
1	1:44480001-44520000	1:44200001-44240000	7.016446e-26	HiC	GSE87112	IMR90	intra	rs3791129	NA	0
1	1:44320001-44360000	1:44280001-44320000	4.513776e-31	HiC	GSE87112	IMR90	intra	rs3094954;rs4660753;rs4660754;rs2906466;rs3952787;rs3011228;rs2906458;rs2906457;rs34754704;rs2527776;rs2485997;rs2428852;rs810680;rs803679;rs803678;rs803675;rs2485996	NA	0
1	1:44400001-44440000	1:44280001-44320000	5.033482e-101	HiC	GSE87112	IMR90	intra	rs3762422;rs12127737;rs34830883;rs7161	NA	0
1	1:44480001-44520000	1:44400001-44440000	1.320345e-07	HiC	GSE87112	IMR90	intra	rs3791129	ENSG00000117408:ENSG00000132768:ENSG00000117410	1
2	1:96560001-96600000	1:95720001-95760000	1.459029e-08	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:95800001-95840000	7.383407e-18	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:95920001-95960000	1.016329e-08	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96600001-96640000	1:95920001-95960000	6.680202e-07	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	NA	0
2	1:96560001-96600000	1:95960001-96000000	2.723214e-11	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:96040001-96080000	1.024718e-14	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96600001-96640000	1:96040001-96080000	1.149548e-12	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	NA	0
2	1:96560001-96600000	1:96080001-96120000	1.377035e-14	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96600001-96640000	1:96080001-96120000	1.877566e-09	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	NA	0
2	1:96560001-96600000	1:96120001-96160000	2.653773e-14	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:96160001-96200000	1.055279e-12	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:96200001-96240000	3.070451e-08	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96560001-96600000	1:96360001-96400000	4.28203e-25	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96600001-96640000	1:96360001-96400000	1.720609e-10	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	NA	0
2	1:96560001-96600000	1:96400001-96440000	3.261449e-14	HiC	GSE87112	IMR90	intra	rs1222067	ENSG00000237435	1
2	1:96600001-96640000	1:96400001-96440000	1.790341e-09	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	ENSG00000237435	1
2	1:96560001-96600000	1:96480001-96520000	5.501039e-20	HiC	GSE87112	IMR90	intra	rs1222067	NA	0
2	1:96600001-96640000	1:96560001-96600000	2.102293e-14	HiC	GSE87112	IMR90	intra	rs1222064;rs1222063;rs2391734	NA	0
3	3:20640001-20680000	3:18560001-18600000	2.925469e-07	HiC	GSE87112	IMR90	intra	rs62242111;rs62242112;rs4858241;rs4019656	NA	0
3	3:20560001-20600000	3:18760001-18800000	3.223202e-08	HiC	GSE87112	IMR90	intra	rs1021938;rs11287331;rs149168289	NA	0
3	3:20560001-20600000	3:19280001-19320000	2.434068e-08	HiC	GSE87112	IMR90	intra	rs1021938;rs11287331;rs149168289	NA	0
3	3:20640001-20680000	3:19280001-19320000	4.901639e-07	HiC	GSE87112	IMR90	intra	rs62242111;rs62242112;rs4858241;rs4019656	NA	0
3	3:20640001-20680000	3:20560001-20600000	4.183442e-07	HiC	GSE87112	IMR90	intra	rs62242111;rs62242112;rs4858241;rs4019656	NA	0
4	4:31080001-31120000	4:30720001-30760000	3.233136e-12	HiC	GSE87112	IMR90	intra	rs4580617;rs11935515;rs10003037;rs369949941;rs10006845;rs3857021;rs1827140;rs1827141;rs10013484;rs1499475;rs1499476;rs9996642	ENSG00000169851	1
4	4:31120001-31160000	4:30720001-30760000	2.080796e-09	HiC	GSE87112	IMR90	intra	rs6856098;rs7674487;rs28568738;rs138878762;rs10028386;rs7693529;rs10034048;rs16884384;rs6834969;rs16867990;rs1846526;rs10707722;rs6820584;rs370426393;rs10008926;rs6827295m;rs10631552;rs10030161;rs16884398;rs113799938;rs16884402;rs7671046;rs7675916;rs3733655;rs7655744;rs4692500;rs1044352;rs145102344mm;rs1044353;rs16884451;rs1463849;rs1463848;rs7674790;rs1463847;rs28522755;rs72329266;rs16884471;rs16884473;rs28498976;rs28483036;rs28411770;rs79535042;rs200721207;rs6448743;rs6448744;rs28463037;rs10517222;rs11329663;rs6826822;rs7693417;rs1463843;rs6448745	ENSG00000169851	1
