# MEAN_SAMPLE_SIZE = 51027
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:noushmehr_...2         SET      50     -0.16284   -0.0084163      0.13263      0.89024 Curated_gene_sets:noushmehr_gbm_silenced_by_methylation
Curated_gene_sets:kamikubo_m...1         SET      25      0.21009    0.0076832      0.19402      0.13945 Curated_gene_sets:kamikubo_myeloid_cebpa_network
Curated_gene_sets:kamikubo_m...2         SET      16      0.23777    0.0069579      0.21913      0.13895 Curated_gene_sets:kamikubo_myeloid_mn1_network
Curated_gene_sets:martens_bo...          SET     438    -0.012931   -0.0019573     0.042684      0.61903 Curated_gene_sets:martens_bound_by_pml_rara_fusion
Curated_gene_sets:martens_tr...2         SET     783     -0.01741     -0.00349     0.032226      0.70548 Curated_gene_sets:martens_tretinoin_response_up
Curated_gene_sets:martens_tr...1         SET     736     0.051629     0.010047     0.030624     0.045916 Curated_gene_sets:martens_tretinoin_response_dn
Curated_gene_sets:stambolsky...1         SET      16     0.087808    0.0025696      0.23109      0.35199 Curated_gene_sets:stambolsky_bound_by_mutated_tp53
Curated_gene_sets:stambolsky...5         SET      44    -0.058772   -0.0028499      0.13762      0.66533 Curated_gene_sets:stambolsky_targets_of_mutated_tp53_up
Curated_gene_sets:stambolsky...4         SET      48     -0.22961    -0.011628      0.11861      0.97355 Curated_gene_sets:stambolsky_targets_of_mutated_tp53_dn
Curated_gene_sets:stambolsky...3         SET      76    -0.012213  -0.00077769      0.10802      0.54501 Curated_gene_sets:stambolsky_response_to_vitamin_d3_up
Curated_gene_sets:stambolsky...2         SET      23     0.021694   0.00076099       0.1964      0.45602 Curated_gene_sets:stambolsky_response_to_vitamin_d3_dn
Curated_gene_sets:kim_all_di...6         SET     711     0.072881      0.01395     0.031864     0.011097 Curated_gene_sets:kim_all_disorders_oligodendrocyte_number_corr_up
Curated_gene_sets:kim_all_di...5         SET      31    -0.064667    -0.002633      0.14874      0.66813 Curated_gene_sets:kim_all_disorders_oligodendrocyte_number_corr_dn
Curated_gene_sets:kim_bipola...2         SET     636     0.076388     0.013857     0.033202      0.01071 Curated_gene_sets:kim_bipolar_disorder_oligodendrocyte_density_corr_up
Curated_gene_sets:kim_bipola...1         SET      81      -0.1163   -0.0076438     0.096472      0.88598 Curated_gene_sets:kim_bipolar_disorder_oligodendrocyte_density_corr_dn
Curated_gene_sets:kim_all_di...2         SET     516     0.086511     0.014183     0.038214     0.011798 Curated_gene_sets:kim_all_disorders_calb1_corr_up
Curated_gene_sets:kim_all_di...1         SET      37     -0.14834   -0.0065974       0.1492      0.83994 Curated_gene_sets:kim_all_disorders_calb1_corr_dn
Curated_gene_sets:kim_all_di...4         SET       9      0.38868    0.0085322      0.30287     0.099694 Curated_gene_sets:kim_all_disorders_duration_corr_up
Curated_gene_sets:kim_all_di...3         SET     139     0.019818    0.0017037      0.06858       0.3863 Curated_gene_sets:kim_all_disorders_duration_corr_dn
Curated_gene_sets:verhaak_gl...4         SET     157     0.089776    0.0081983     0.078473      0.12631 Curated_gene_sets:verhaak_glioblastoma_proneural
Curated_gene_sets:verhaak_gl...3         SET     119    -0.073148   -0.0058216     0.075795      0.83274 Curated_gene_sets:verhaak_glioblastoma_neural
Curated_gene_sets:verhaak_gl...1         SET     157      0.12916     0.011795     0.071469     0.035371 Curated_gene_sets:verhaak_glioblastoma_classical
Curated_gene_sets:verhaak_gl...2         SET     209    -0.096904    -0.010196     0.062907      0.93826 Curated_gene_sets:verhaak_glioblastoma_mesenchymal
Curated_gene_sets:hirsch_cel...2         SET     234    0.0099686    0.0011091     0.059696      0.43369 Curated_gene_sets:hirsch_cellular_transformation_signature_up
Curated_gene_sets:hirsch_cel...1         SET      96   -0.0022118   -0.0001582     0.090947       0.5097 Curated_gene_sets:hirsch_cellular_transformation_signature_dn
Curated_gene_sets:chicas_rb1...4         SET     526     0.021321    0.0035281     0.038558      0.29015 Curated_gene_sets:chicas_rb1_targets_senescent
Curated_gene_sets:chicas_rb1...3         SET      90      0.02312    0.0016014     0.095109      0.40397 Curated_gene_sets:chicas_rb1_targets_low_serum
Curated_gene_sets:chicas_rb1...2         SET     232     0.062032    0.0068722     0.059521      0.14867 Curated_gene_sets:chicas_rb1_targets_growing
Curated_gene_sets:chicas_rb1...1         SET     531    0.0014415   0.00023964     0.040525      0.48581 Curated_gene_sets:chicas_rb1_targets_confluent
Curated_gene_sets:wang_respo...7         SET     339    -0.044135   -0.0058933     0.047745      0.82236 Curated_gene_sets:wang_response_to_gsk3_inhibitor_sb216763_up
Curated_gene_sets:wang_respo...6         SET     336    -0.048897   -0.0065007     0.048023       0.8457 Curated_gene_sets:wang_response_to_gsk3_inhibitor_sb216763_dn
Curated_gene_sets:qi_hypoxia             SET     123    -0.044816   -0.0036258     0.078311      0.71643 Curated_gene_sets:qi_hypoxia
Curated_gene_sets:qi_hypoxia...          SET      32    -0.080942   -0.0033483      0.15025      0.70495 Curated_gene_sets:qi_hypoxia_targets_of_hif1a_and_foxa2
Curated_gene_sets:gregory_sy...          SET     133     0.030918    0.0026004      0.07613      0.34233 Curated_gene_sets:gregory_synthetic_lethal_with_imatinib
Curated_gene_sets:lu_ezh2_ta...2         SET     261   -0.0092519   -0.0010863     0.050698       0.5724 Curated_gene_sets:lu_ezh2_targets_up
Curated_gene_sets:lu_ezh2_ta...1         SET     361    -0.045452   -0.0062591      0.04685      0.83401 Curated_gene_sets:lu_ezh2_targets_dn
Curated_gene_sets:hoelzel_nf...2         SET     120     0.023668    0.0018915     0.089554      0.39578 Curated_gene_sets:hoelzel_nf1_targets_up
Curated_gene_sets:hoelzel_nf...1         SET     105    0.0085313   0.00063802     0.097748      0.46523 Curated_gene_sets:hoelzel_nf1_targets_dn
Curated_gene_sets:demagalhae...2         SET      51    -0.096827   -0.0050541      0.12529      0.78018 Curated_gene_sets:demagalhaes_aging_up
Curated_gene_sets:demagalhae...1         SET      14     -0.16682   -0.0045666      0.22413      0.77165 Curated_gene_sets:demagalhaes_aging_dn
Curated_gene_sets:dutertre_e...4         SET     217    -0.029317   -0.0031424      0.06225      0.68116 Curated_gene_sets:dutertre_estradiol_response_6hr_up
Curated_gene_sets:dutertre_e...3         SET      89     0.054942    0.0037845     0.095571      0.28269 Curated_gene_sets:dutertre_estradiol_response_6hr_dn
Curated_gene_sets:dutertre_e...2         SET     308    -0.024566   -0.0031293     0.050694      0.68602 Curated_gene_sets:dutertre_estradiol_response_24hr_up
Curated_gene_sets:dutertre_e...1         SET     481    0.0078369    0.0012416     0.043219      0.42806 Curated_gene_sets:dutertre_estradiol_response_24hr_dn
Curated_gene_sets:figueroa_a...2         SET     108     0.020529     0.001557      0.08436      0.40387 Curated_gene_sets:figueroa_aml_methylation_cluster_1_up
Curated_gene_sets:figueroa_a...1         SET      44  -0.00094726  -4.5934e-05      0.14033      0.50269 Curated_gene_sets:figueroa_aml_methylation_cluster_1_dn
Curated_gene_sets:figueroa_a...4         SET      47     0.086488    0.0043342      0.12778      0.24926 Curated_gene_sets:figueroa_aml_methylation_cluster_2_up
Curated_gene_sets:figueroa_a...3         SET       8   -0.0097521  -0.00020184      0.32159       0.5121 Curated_gene_sets:figueroa_aml_methylation_cluster_2_dn
Curated_gene_sets:figueroa_a...6         SET     155    -0.024116   -0.0021883     0.071119      0.63273 Curated_gene_sets:figueroa_aml_methylation_cluster_3_up
Curated_gene_sets:figueroa_a...5         SET      38      0.13914    0.0062714      0.14209      0.16372 Curated_gene_sets:figueroa_aml_methylation_cluster_3_dn
Curated_gene_sets:figueroa_a...8         SET     104     0.095423    0.0071024     0.084395      0.12911 Curated_gene_sets:figueroa_aml_methylation_cluster_4_up
Curated_gene_sets:figueroa_a...7         SET      15      0.28363    0.0080367      0.25465      0.13269 Curated_gene_sets:figueroa_aml_methylation_cluster_4_dn
Curated_gene_sets:figueroa_a...10        SET      12     0.043576    0.0011045      0.24306      0.42886 Curated_gene_sets:figueroa_aml_methylation_cluster_5_up
Curated_gene_sets:figueroa_a...9         SET      44     0.010432   0.00050588      0.14206      0.47073 Curated_gene_sets:figueroa_aml_methylation_cluster_5_dn
Curated_gene_sets:figueroa_a...12        SET     132      0.01674    0.0014027     0.076844      0.41378 Curated_gene_sets:figueroa_aml_methylation_cluster_6_up
Curated_gene_sets:figueroa_a...11        SET      34     -0.30227    -0.012888      0.15615      0.97355 Curated_gene_sets:figueroa_aml_methylation_cluster_6_dn
Curated_gene_sets:figueroa_a...14        SET     109      0.10221    0.0077874     0.086128      0.11767 Curated_gene_sets:figueroa_aml_methylation_cluster_7_up
Curated_gene_sets:figueroa_a...13        SET       5     -0.32253   -0.0052778      0.45017      0.76314 Curated_gene_sets:figueroa_aml_methylation_cluster_7_dn
Curated_gene_sets:wang_class...          SET      26     0.046925      0.00175      0.17274      0.39295 Curated_gene_sets:wang_classic_adipogenic_targets_of_pparg
Curated_gene_sets:wang_adipo...          SET      24    -0.019409  -0.00069547      0.16082      0.54803 Curated_gene_sets:wang_adipogenic_genes_repressed_by_sirt1
Curated_gene_sets:pangas_tum...2         SET     125      -0.1238    -0.010097     0.079192        0.941 Curated_gene_sets:pangas_tumor_suppression_by_smad1_and_smad5_up
Curated_gene_sets:pangas_tum...1         SET     137     0.088398    0.0075449     0.075938      0.12221 Curated_gene_sets:pangas_tumor_suppression_by_smad1_and_smad5_dn
Curated_gene_sets:tsutsumi_f...          SET       8      0.14145    0.0029276      0.33425      0.33608 Curated_gene_sets:tsutsumi_fbxw8_targets
Curated_gene_sets:li_dcp2_bo...          SET      80      0.13048     0.008523     0.095897     0.086833 Curated_gene_sets:li_dcp2_bound_mrna
Curated_gene_sets:wagschal_e...          SET      14     -0.43233    -0.011835      0.24652      0.96025 Curated_gene_sets:wagschal_ehmt2_targets_up
Curated_gene_sets:subtil_pro...          SET      32      0.40557     0.016777      0.15002    0.0034344 Curated_gene_sets:subtil_progestin_targets
Curated_gene_sets:ohguchi_li...2         SET      46    -0.044798    -0.002221      0.14054      0.62504 Curated_gene_sets:ohguchi_liver_hnf4a_targets_up
Curated_gene_sets:ohguchi_li...1         SET     154    -0.066422   -0.0060079     0.072811      0.81918 Curated_gene_sets:ohguchi_liver_hnf4a_targets_dn
Curated_gene_sets:gabriely_m...          SET     274     0.017411    0.0020938     0.055417      0.37669 Curated_gene_sets:gabriely_mir21_targets
Curated_gene_sets:thillainad...2         SET      40   -0.0077695  -0.00035926      0.13944      0.52222 Curated_gene_sets:thillainadesan_znf217_targets_up
Curated_gene_sets:thillainad...1         SET       8      0.63369     0.013115      0.29615     0.016194 Curated_gene_sets:thillainadesan_znf217_targets_dn
Curated_gene_sets:phesse_tar...2         SET      17      0.23605    0.0071199       0.2169      0.13825 Curated_gene_sets:phesse_targets_of_apc_and_mbd2_up
Curated_gene_sets:phesse_tar...1         SET      10     -0.40166   -0.0092938      0.26247      0.93702 Curated_gene_sets:phesse_targets_of_apc_and_mbd2_dn
Curated_gene_sets:chyla_cbfa...2         SET     351    -0.013261   -0.0018011     0.047663      0.60958 Curated_gene_sets:chyla_cbfa2t3_targets_up
Curated_gene_sets:chyla_cbfa...1         SET     224    -0.023754   -0.0025864     0.057159      0.66114 Curated_gene_sets:chyla_cbfa2t3_targets_dn
Curated_gene_sets:fukushima_...          SET      14    -0.058066   -0.0015896      0.26139       0.5879 Curated_gene_sets:fukushima_tnfsf11_targets
Curated_gene_sets:card_mir30...          SET      75      0.18159     0.011487      0.10972     0.048963 Curated_gene_sets:card_mir302a_targets
Curated_gene_sets:wierenga_s...4         SET     189     0.014857    0.0014873      0.06441      0.40879 Curated_gene_sets:wierenga_stat5a_targets_up
Curated_gene_sets:wierenga_s...1         SET     176    -0.032713   -0.0031613     0.064383       0.6943 Curated_gene_sets:wierenga_stat5a_targets_dn
Curated_gene_sets:wierenga_s...2         SET     117    -0.039995   -0.0031564     0.080132      0.69115 Curated_gene_sets:wierenga_stat5a_targets_group1
Curated_gene_sets:wierenga_s...3         SET      52      0.19182      0.01011       0.1242     0.061245 Curated_gene_sets:wierenga_stat5a_targets_group2
Curated_gene_sets:wierenga_p...          SET      42     -0.16087   -0.0076219      0.12164        0.907 Curated_gene_sets:wierenga_pml_interactome
Curated_gene_sets:acosta_pro...2         SET      82    -0.043162   -0.0028544     0.094833      0.67549 Curated_gene_sets:acosta_proliferation_independent_myc_targets_up
Curated_gene_sets:acosta_pro...1         SET     110     0.023837    0.0018244     0.077504      0.37921 Curated_gene_sets:acosta_proliferation_independent_myc_targets_dn
Curated_gene_sets:kang_ar_ta...2         SET      15      0.33148    0.0093926      0.25584     0.097557 Curated_gene_sets:kang_ar_targets_up
Curated_gene_sets:kang_ar_ta...1         SET      18      0.15088    0.0046829      0.19462       0.2191 Curated_gene_sets:kang_ar_targets_dn
Curated_gene_sets:pilon_klf1...2         SET     455   -0.0044169   -0.0006811     0.042317      0.54156 Curated_gene_sets:pilon_klf1_targets_up
Curated_gene_sets:pilon_klf1...1         SET    1903     0.021569    0.0065261     0.021016      0.15238 Curated_gene_sets:pilon_klf1_targets_dn
Curated_gene_sets:bhat_esr1_...2         SET     200     -0.10003    -0.010299     0.065906      0.93546 Curated_gene_sets:bhat_esr1_targets_not_via_akt1_up
Curated_gene_sets:bhat_esr1_...1         SET      87      0.16203     0.011036      0.10035     0.053204 Curated_gene_sets:bhat_esr1_targets_not_via_akt1_dn
Curated_gene_sets:bhat_esr1_...4         SET     273    -0.016975   -0.0020377     0.054843      0.62153 Curated_gene_sets:bhat_esr1_targets_via_akt1_up
Curated_gene_sets:bhat_esr1_...3         SET      82     0.034159     0.002259       0.1031       0.3702 Curated_gene_sets:bhat_esr1_targets_via_akt1_dn
Curated_gene_sets:johnstone_...2         SET       6      0.29539    0.0052948      0.30117      0.16335 Curated_gene_sets:johnstone_parvb_targets_1_up
Curated_gene_sets:johnstone_...1         SET      61     0.051979    0.0029664      0.11969      0.33204 Curated_gene_sets:johnstone_parvb_targets_1_dn
Curated_gene_sets:johnstone_...4         SET     130     0.070613     0.005872     0.073518      0.16841 Curated_gene_sets:johnstone_parvb_targets_2_up
Curated_gene_sets:johnstone_...3         SET     330    0.0037251   0.00049087     0.050346      0.47051 Curated_gene_sets:johnstone_parvb_targets_2_dn
Curated_gene_sets:johnstone_...6         SET     409     -0.06219   -0.0091039      0.04506      0.91622 Curated_gene_sets:johnstone_parvb_targets_3_up
Curated_gene_sets:johnstone_...5         SET     804     0.028951    0.0058774     0.031196       0.1767 Curated_gene_sets:johnstone_parvb_targets_3_dn
Curated_gene_sets:bruins_uvc...4         SET     817      0.04585    0.0093797       0.0319     0.075324 Curated_gene_sets:bruins_uvc_response_via_tp53_group_a
Curated_gene_sets:bruins_uvc...5         SET     502   -0.0050125  -0.00081084     0.039362      0.55066 Curated_gene_sets:bruins_uvc_response_via_tp53_group_b
Curated_gene_sets:bruins_uvc...6         SET      86    -0.030576   -0.0020705      0.09275      0.62917 Curated_gene_sets:bruins_uvc_response_via_tp53_group_c
Curated_gene_sets:bruins_uvc...7         SET     251    -0.040461     -0.00466     0.055698      0.76621 Curated_gene_sets:bruins_uvc_response_via_tp53_group_d
Curated_gene_sets:bruins_uvc...2         SET    1055     0.043586     0.010065     0.027526     0.056666 Curated_gene_sets:bruins_uvc_response_late
Curated_gene_sets:bruins_uvc...1         SET     288     0.034704    0.0042771     0.053463      0.25814 Curated_gene_sets:bruins_uvc_response_early_late
Curated_gene_sets:bruins_uvc...3         SET      92     0.018675    0.0013078     0.089187      0.41707 Curated_gene_sets:bruins_uvc_response_middle
