# TOTAL_GENES = 19126
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:reactome_g...61        SET      30    -0.042911   -0.0016982      0.15038      0.61231 Curated_gene_sets:reactome_glyoxylate_metabolism_and_glycine_degradation
Curated_gene_sets:reactome_b...13        SET       9     -0.15925   -0.0034537      0.26033      0.72963 Curated_gene_sets:reactome_beta_oxidation_of_pristanoyl_coa
Curated_gene_sets:reactome_s...134       SET      43      0.15766    0.0074675      0.12586      0.10517 Curated_gene_sets:reactome_sumoylation_of_transcription_cofactors
Curated_gene_sets:reactome_p...12        SET      20    -0.016198  -0.00052353      0.20659      0.53125 Curated_gene_sets:reactome_pd_1_signaling
Curated_gene_sets:reactome_c...87        SET      32     -0.04715   -0.0019271      0.14088      0.63107 Curated_gene_sets:reactome_cooperation_of_prefoldin_and_tric_cct_in_actin_and_tubulin_folding
Curated_gene_sets:reactome_b...14        SET      10     -0.13341   -0.0030498      0.24368      0.70797 Curated_gene_sets:reactome_beta_oxidation_of_very_long_chain_fatty_acids
Curated_gene_sets:reactome_f...31        SET      10    -0.030022  -0.00068632      0.21299      0.55605 Curated_gene_sets:reactome_folding_of_actin_by_cct_tric
Curated_gene_sets:reactome_m...92        SET       5       0.2064    0.0033369      0.45072       0.3235 Curated_gene_sets:reactome_muscarinic_acetylcholine_receptors
Curated_gene_sets:reactome_d...79        SET       5      0.47724    0.0077154      0.41089      0.12273 Curated_gene_sets:reactome_dopamine_receptors
Curated_gene_sets:reactome_a...65        SET       9     -0.16405   -0.0035578      0.32294      0.69426 Curated_gene_sets:reactome_adrenoceptors
Curated_gene_sets:reactome_d...53        SET      65    -0.030833   -0.0017945      0.11215      0.60831 Curated_gene_sets:reactome_diseases_associated_with_o_glycosylation_of_proteins
Curated_gene_sets:reactome_s...31        SET      16     -0.43105    -0.012463      0.21697      0.97651 Curated_gene_sets:reactome_signal_regulatory_protein_family_interactions
Curated_gene_sets:reactome_l...7         SET       5     -0.19675   -0.0031808      0.45122      0.66859 Curated_gene_sets:reactome_leukotriene_receptors
Curated_gene_sets:reactome_a...63        SET      22     -0.24171   -0.0081932      0.18414      0.90534 Curated_gene_sets:reactome_adp_signalling_through_p2y_purinoceptor_12
Curated_gene_sets:reactome_g...15        SET      25     -0.32132     -0.01161      0.17722      0.96508 Curated_gene_sets:reactome_g_beta:gamma_signalling_through_pi3kgamma
Curated_gene_sets:reactome_e...22        SET      41     -0.24283    -0.011231      0.13701      0.96182 Curated_gene_sets:reactome_ephb_mediated_forward_signaling
Curated_gene_sets:reactome_e...21        SET      30    -0.078377   -0.0031018      0.17694       0.6711 Curated_gene_sets:reactome_epha_mediated_growth_cone_collapse
Curated_gene_sets:reactome_e...23        SET      17    -0.047022   -0.0014013      0.22608      0.58238 Curated_gene_sets:reactome_ephrin_signaling
Curated_gene_sets:reactome_e...19        SET      51    -0.047358   -0.0024423      0.13011      0.64206 Curated_gene_sets:reactome_eph_ephrin_mediated_repulsion_of_cells
Curated_gene_sets:reactome_g...17        SET      30     -0.23162   -0.0091662      0.15744      0.92936 Curated_gene_sets:reactome_g_protein_beta:gamma_signalling
Curated_gene_sets:reactome_g...48        SET      28        -0.11   -0.0042059      0.16375      0.74913 Curated_gene_sets:reactome_glutamate_binding_activation_of_ampa_receptors_and_synaptic_plasticity
Curated_gene_sets:reactome_a...11        SET      10     0.077897    0.0017808      0.29919      0.39729 Curated_gene_sets:reactome_acetylcholine_regulates_insulin_secretion
Curated_gene_sets:reactome_a...64        SET      28   -0.0022622  -8.6496e-05      0.17081      0.50528 Curated_gene_sets:reactome_adrenaline_noradrenaline_inhibits_insulin_secretion
Curated_gene_sets:reactome_r...44        SET     116     -0.08019   -0.0062263      0.07469       0.8585 Curated_gene_sets:reactome_regulation_of_lipid_metabolism_by_peroxisome_proliferator_activated_receptor_alpha_pparalpha
Curated_gene_sets:reactome_f...49        SET      10     0.080395    0.0018379      0.29877      0.39393 Curated_gene_sets:reactome_free_fatty_acids_regulate_insulin_secretion
Curated_gene_sets:reactome_s...177       SET      12      0.19364    0.0048489      0.23032      0.20025 Curated_gene_sets:reactome_synthesis_secretion_and_inactivation_of_glucose_dependent_insulinotropic_polypeptide_gip
Curated_gene_sets:reactome_s...28        SET      33     -0.20204   -0.0083852       0.1512      0.90926 Curated_gene_sets:reactome_sialic_acid_metabolism
Curated_gene_sets:reactome_s...133       SET      35    0.0074112   0.00031675       0.1441      0.47949 Curated_gene_sets:reactome_sumoylation_of_sumoylation_proteins
Curated_gene_sets:reactome_c...3         SET      61     -0.04455    -0.002512      0.11776       0.6474 Curated_gene_sets:reactome_ca2plus_pathway
Curated_gene_sets:reactome_p...11        SET      94     -0.20043    -0.014017     0.084256      0.99131 Curated_gene_sets:reactome_pcp_ce_pathway
Curated_gene_sets:reactome_s...131       SET      29      0.15781    0.0061405      0.15814      0.15916 Curated_gene_sets:reactome_sumoylation_of_intracellular_receptors
Curated_gene_sets:reactome_g...9         SET      75     -0.11896   -0.0074352       0.1051      0.87115 Curated_gene_sets:reactome_g_alpha_12_13_signalling_events
Curated_gene_sets:reactome_s...12        SET       8     -0.17359   -0.0035495      0.29047      0.72494 Curated_gene_sets:reactome_sema4d_mediated_inhibition_of_cell_attachment_and_migration
Curated_gene_sets:reactome_r...17        SET      11     -0.07256   -0.0017397      0.27603      0.60367 Curated_gene_sets:reactome_reduction_of_cytosolic_caplusplus_levels
Curated_gene_sets:reactome_a...62        SET      25      -0.3692     -0.01334      0.18324      0.97803 Curated_gene_sets:reactome_adp_signalling_through_p2y_purinoceptor_1
Curated_gene_sets:reactome_n...33        SET       8       0.4481    0.0091628      0.31279     0.075998 Curated_gene_sets:reactome_netrin_mediated_repulsion_signals
Curated_gene_sets:reactome_c...15        SET       9      0.48786     0.010581      0.30066     0.052347 Curated_gene_sets:reactome_caspase_activation_via_dependence_receptors_in_the_absence_of_ligand
Curated_gene_sets:reactome_r...121       SET       9      0.14724    0.0031934      0.32172       0.3236 Curated_gene_sets:reactome_role_of_second_messengers_in_netrin_1_signaling
Curated_gene_sets:reactome_l...20        SET      14    -0.082327   -0.0022266      0.23411      0.63745 Curated_gene_sets:reactome_lysosphingolipid_and_lpa_receptors
Curated_gene_sets:reactome_c...6         SET      10      0.15122    0.0034569      0.30311      0.30893 Curated_gene_sets:reactome_calcitonin_like_ligand_receptors
Curated_gene_sets:reactome_n...9         SET       7     -0.15844   -0.0030307      0.35517      0.67224 Curated_gene_sets:reactome_nectin_necl_trans_heterodimerization
Curated_gene_sets:reactome_t...96        SET      85     -0.14152   -0.0094138     0.093601      0.93472 Curated_gene_sets:reactome_transport_of_bile_salts_and_organic_acids_metal_ions_and_amine_compounds
Curated_gene_sets:reactome_b...16        SET      10     -0.35904   -0.0082078      0.28466      0.89639 Curated_gene_sets:reactome_bicarbonate_transporters
Curated_gene_sets:reactome_s...105       SET      11      0.11064    0.0026527      0.32463      0.36662 Curated_gene_sets:reactome_sodium_calcium_exchangers
Curated_gene_sets:reactome_s...108       SET       7     -0.11571   -0.0022133      0.30471      0.64793 Curated_gene_sets:reactome_sodium_proton_exchangers
Curated_gene_sets:reactome_a...99        SET       5      0.11536     0.001865      0.35537      0.37274 Curated_gene_sets:reactome_arachidonate_production_from_dag
Curated_gene_sets:reactome_c...18        SET       7     -0.29597   -0.0056612      0.31401      0.82703 Curated_gene_sets:reactome_cation_coupled_chloride_cotransporters
Curated_gene_sets:reactome_s...103       SET       9    -0.011584  -0.00025123      0.27637      0.51672 Curated_gene_sets:reactome_small_interfering_rna_sirna_biogenesis
Curated_gene_sets:reactome_p...71        SET       7    -0.086071   -0.0016464      0.32038       0.6059 Curated_gene_sets:reactome_post_transcriptional_silencing_by_small_rnas
Curated_gene_sets:reactome_s...97        SET      48     -0.20089    -0.010052      0.13902      0.92577 Curated_gene_sets:reactome_sirt1_negatively_regulates_rrna_expression
Curated_gene_sets:reactome_e...29        SET      56     -0.13722   -0.0074144      0.12103      0.87154 Curated_gene_sets:reactome_ercc6_csb_and_ehmt2_g9a_positively_regulate_rrna_expression
Curated_gene_sets:reactome_m...91        SET       9    -0.018091  -0.00039235       0.2694      0.52677 Curated_gene_sets:reactome_multifunctional_anion_exchangers
Curated_gene_sets:reactome_s...106       SET       5      0.82187     0.013287      0.42665     0.027039 Curated_gene_sets:reactome_sodium_coupled_phosphate_cotransporters
Curated_gene_sets:reactome_a...41        SET      12     -0.60275    -0.015093      0.28265      0.98351 Curated_gene_sets:reactome_activation_of_rac1
Curated_gene_sets:reactome_r...26        SET      10      0.06698    0.0015312      0.32757      0.41899 Curated_gene_sets:reactome_regulation_of_commissural_axon_pathfinding_by_slit_and_robo
Curated_gene_sets:reactome_i...6         SET       8     -0.67792    -0.013862      0.32674      0.98099 Curated_gene_sets:reactome_inactivation_of_cdc42_and_rac1
Curated_gene_sets:reactome_o...15        SET      11    0.0011921   2.8582e-05      0.29643       0.4984 Curated_gene_sets:reactome_organic_anion_transporters
Curated_gene_sets:reactome_r...118       SET       8     0.090104    0.0018425      0.32393      0.39044 Curated_gene_sets:reactome_role_of_abl_in_robo_slit_signaling
Curated_gene_sets:reactome_g...65        SET      11    -0.098252   -0.0023556      0.29446      0.63068 Curated_gene_sets:reactome_gp1b_ix_v_activation_signalling
Curated_gene_sets:reactome_v...2         SET      43    -0.067341   -0.0031895      0.13003      0.69774 Curated_gene_sets:reactome_vasopressin_regulates_renal_water_homeostasis_via_aquaporins
Curated_gene_sets:reactome_s...107       SET       5      -0.4251   -0.0068726      0.39154      0.86119 Curated_gene_sets:reactome_sodium_coupled_sulphate_di_and_tri_carboxylate_transporters
Curated_gene_sets:reactome_p...106       SET       6      -0.1265   -0.0022403      0.33877      0.64558 Curated_gene_sets:reactome_proton_coupled_monocarboxylate_transport
Curated_gene_sets:reactome_f...6         SET       8    -0.085109   -0.0017403      0.32789       0.6024 Curated_gene_sets:reactome_fatty_acids_bound_to_gpr40_ffar1_regulate_insulin_secretion
Curated_gene_sets:reactome_z...2         SET       7     -0.22714   -0.0043448      0.26432      0.80492 Curated_gene_sets:reactome_zinc_efflux_and_compartmentalization_by_the_slc30_family
Curated_gene_sets:reactome_u...4         SET      18      0.20978    0.0064327      0.21575      0.16545 Curated_gene_sets:reactome_unblocking_of_nmda_receptors_glutamate_binding_and_activation
Curated_gene_sets:reactome_b...19        SET       8     -0.27612   -0.0056461      0.38042      0.76602 Curated_gene_sets:reactome_binding_of_tcf_lef:ctnnb1_to_target_gene_promoters
Curated_gene_sets:reactome_d...37        SET      14      0.18058    0.0048839      0.21971      0.20558 Curated_gene_sets:reactome_depolymerisation_of_the_nuclear_lamina
Curated_gene_sets:reactome_z...3         SET      10     -0.32853   -0.0075103      0.22356      0.92915 Curated_gene_sets:reactome_zinc_influx_into_cells_by_the_slc39_gene_family
Curated_gene_sets:reactome_n...6         SET      18      0.43209      0.01325      0.23506      0.03302 Curated_gene_sets:reactome_naplus_cl_dependent_neurotransmitter_transporters
Curated_gene_sets:reactome_c...96        SET      11      0.12678    0.0030396      0.25885      0.31215 Curated_gene_sets:reactome_creb1_phosphorylation_through_the_activation_of_adenylate_cyclase
Curated_gene_sets:reactome_c...97        SET       8     -0.25278   -0.0051688      0.33281      0.77623 Curated_gene_sets:reactome_creb1_phosphorylation_through_the_activation_of_camkii_camkk_camkiv_cascasde
Curated_gene_sets:reactome_c...95        SET      24   -0.0008971  -3.1759e-05      0.18393      0.50195 Curated_gene_sets:reactome_creb1_phosphorylation_through_nmda_receptor_mediated_activation_of_ras_signaling
Curated_gene_sets:reactome_a...37        SET      85    -0.047547   -0.0031628      0.09578       0.6902 Curated_gene_sets:reactome_activation_of_nmda_receptors_and_postsynaptic_events
Curated_gene_sets:reactome_r...8         SET      18     0.020525   0.00062939      0.20785      0.46067 Curated_gene_sets:reactome_ras_activation_upon_ca2plus_influx_through_nmda_receptor
Curated_gene_sets:reactome_f...48        SET       5      0.17914    0.0028961      0.39762      0.32617 Curated_gene_sets:reactome_free_fatty_acid_receptors
Curated_gene_sets:reactome_r...129       SET       5     -0.22592   -0.0036525       0.4023      0.71279 Curated_gene_sets:reactome_rsk_activation
Curated_gene_sets:reactome_f...43        SET       8    -0.060651   -0.0012402      0.33165      0.57255 Curated_gene_sets:reactome_formyl_peptide_receptors_bind_formyl_peptides_and_many_other_ligands
Curated_gene_sets:reactome_r...69        SET       8       0.2615    0.0053471      0.34241      0.22253 Curated_gene_sets:reactome_relaxin_receptors
Curated_gene_sets:reactome_t...123       SET      11     -0.22029   -0.0052817       0.2811      0.78338 Curated_gene_sets:reactome_type_i_hemidesmosome_assembly
Curated_gene_sets:reactome_s...151       SET       6       -0.331   -0.0058619      0.31594       0.8526 Curated_gene_sets:reactome_synthesis_of_dolichyl_phosphate
Curated_gene_sets:reactome_s...153       SET       5       0.4604    0.0074432       0.3272      0.07971 Curated_gene_sets:reactome_synthesis_of_gdp_mannose
Curated_gene_sets:reactome_s...173       SET       7      0.17019    0.0032553      0.28081      0.27224 Curated_gene_sets:reactome_synthesis_of_udp_n_acetyl_glucosamine
Curated_gene_sets:reactome_r...27        SET       7     -0.17926   -0.0034288       0.3233      0.71036 Curated_gene_sets:reactome_regulation_of_cytoskeletal_remodeling_and_cell_spreading_by_ipp_complex_components
Curated_gene_sets:reactome_i...40        SET     138    -0.077583   -0.0065665     0.069506      0.86782 Curated_gene_sets:reactome_interleukin_1_family_signaling
Curated_gene_sets:reactome_n...66        SET       6      0.54147    0.0095892       0.3453     0.058438 Curated_gene_sets:reactome_nrcam_interactions
