region2	reg_region	type	tissue/cell	genes
6:26920000-26930000	6:26923907-26924282	prom	E054	NA
6:26920000-26930000	6:26923907-26924282	prom	E067	NA
6:26920000-26930000	6:26923907-26924282	prom	E068	NA
6:26920000-26930000	6:26923907-26924282	prom	E069	NA
6:26920000-26930000	6:26923907-26924282	prom	E070	NA
6:26920000-26930000	6:26923907-26924282	prom	E071	NA
6:26920000-26930000	6:26923907-26924282	prom	E072	NA
6:26920000-26930000	6:26923907-26924282	prom	E073	NA
6:26920000-26930000	6:26923907-26924282	prom	E074	NA
6:26920000-26930000	6:26923907-26924282	prom	E082	NA
6:26920000-26930000	6:26924374-26924454	prom	E053	NA
6:26920000-26930000	6:26924374-26924454	prom	E054	NA
6:26920000-26930000	6:26924374-26924454	prom	E067	NA
6:26920000-26930000	6:26924374-26924454	prom	E068	NA
6:26920000-26930000	6:26924374-26924454	prom	E069	NA
6:26920000-26930000	6:26924374-26924454	prom	E070	NA
6:26920000-26930000	6:26924374-26924454	prom	E071	NA
6:26920000-26930000	6:26924374-26924454	prom	E072	NA
6:26920000-26930000	6:26924374-26924454	prom	E073	NA
6:26920000-26930000	6:26924374-26924454	prom	E074	NA
6:26920000-26930000	6:26924374-26924454	prom	E082	NA
6:26920000-26930000	6:26924526-26924660	prom	E053	NA
6:26920000-26930000	6:26924526-26924660	prom	E054	NA
6:26920000-26930000	6:26924526-26924660	prom	E067	NA
6:26920000-26930000	6:26924526-26924660	prom	E068	NA
6:26920000-26930000	6:26924526-26924660	prom	E069	NA
6:26920000-26930000	6:26924526-26924660	prom	E070	NA
6:26920000-26930000	6:26924526-26924660	prom	E071	NA
6:26920000-26930000	6:26924526-26924660	prom	E072	NA
6:26920000-26930000	6:26924526-26924660	prom	E073	NA
6:26920000-26930000	6:26924526-26924660	prom	E074	NA
6:26920000-26930000	6:26924526-26924660	prom	E082	NA
6:26920000-26930000	6:26924715-26924931	prom	E053	NA
6:26920000-26930000	6:26924715-26924931	prom	E054	NA
6:26920000-26930000	6:26924715-26924931	prom	E067	NA
6:26920000-26930000	6:26924715-26924931	prom	E068	NA
6:26920000-26930000	6:26924715-26924931	prom	E069	NA
6:26920000-26930000	6:26924715-26924931	prom	E070	NA
6:26920000-26930000	6:26924715-26924931	prom	E071	NA
6:26920000-26930000	6:26924715-26924931	prom	E072	NA
6:26920000-26930000	6:26924715-26924931	prom	E073	NA
6:26920000-26930000	6:26924715-26924931	prom	E074	NA
6:26920000-26930000	6:26924715-26924931	prom	E082	NA
6:26920000-26930000	6:26925008-26925060	prom	E054	NA
6:26920000-26930000	6:26925008-26925060	prom	E067	NA
6:26920000-26930000	6:26925008-26925060	prom	E068	NA
6:26920000-26930000	6:26925008-26925060	prom	E069	NA
6:26920000-26930000	6:26925008-26925060	prom	E070	NA
6:26920000-26930000	6:26925008-26925060	prom	E071	NA
6:26920000-26930000	6:26925008-26925060	prom	E072	NA
6:26920000-26930000	6:26925008-26925060	prom	E073	NA
6:26920000-26930000	6:26925008-26925060	prom	E074	NA
6:26920000-26930000	6:26925008-26925060	prom	E082	NA
6:26920000-26930000	6:26925170-26925220	prom	E054	NA
6:26920000-26930000	6:26925170-26925220	prom	E067	NA
6:26920000-26930000	6:26925170-26925220	prom	E068	NA
6:26920000-26930000	6:26925170-26925220	prom	E069	NA
6:26920000-26930000	6:26925170-26925220	prom	E070	NA
6:26920000-26930000	6:26925170-26925220	prom	E071	NA
6:26920000-26930000	6:26925170-26925220	prom	E072	NA
6:26920000-26930000	6:26925170-26925220	prom	E073	NA
6:26920000-26930000	6:26925170-26925220	prom	E074	NA
6:26920000-26930000	6:26925170-26925220	prom	E082	NA
6:26920000-26930000	6:26925310-26925448	prom	E054	NA
6:26920000-26930000	6:26925310-26925448	prom	E067	NA
6:26920000-26930000	6:26925310-26925448	prom	E068	NA
6:26920000-26930000	6:26925310-26925448	prom	E069	NA
6:26920000-26930000	6:26925310-26925448	prom	E070	NA
6:26920000-26930000	6:26925310-26925448	prom	E071	NA
6:26920000-26930000	6:26925310-26925448	prom	E072	NA
6:26920000-26930000	6:26925310-26925448	prom	E073	NA
6:26920000-26930000	6:26925310-26925448	prom	E074	NA
6:26920000-26930000	6:26925310-26925448	prom	E082	NA
6:26980000-26990000	6:26986753-26986793	prom	E069	NA
6:26980000-26990000	6:26986753-26986793	prom	E071	NA
6:26980000-26990000	6:26986753-26986793	prom	E072	NA
6:26980000-26990000	6:26986753-26986793	prom	E081	NA
6:26980000-26990000	6:26986753-26986793	prom	E082	NA
6:26980000-26990000	6:26987233-26988445	prom	E054	NA
6:26980000-26990000	6:26987233-26988445	prom	E067	NA
6:26980000-26990000	6:26987233-26988445	prom	E068	NA
6:26980000-26990000	6:26987233-26988445	prom	E069	NA
6:26980000-26990000	6:26987233-26988445	prom	E070	NA
6:26980000-26990000	6:26987233-26988445	prom	E071	NA
6:26980000-26990000	6:26987233-26988445	prom	E072	NA
6:26980000-26990000	6:26987233-26988445	prom	E073	NA
6:26980000-26990000	6:26987233-26988445	prom	E074	NA
6:26980000-26990000	6:26987233-26988445	prom	E081	NA
6:26980000-26990000	6:26987233-26988445	prom	E082	NA
6:26980000-26990000	6:26988450-26988559	prom	E054	NA
6:26980000-26990000	6:26988450-26988559	prom	E067	NA
6:26980000-26990000	6:26988450-26988559	prom	E068	NA
6:26980000-26990000	6:26988450-26988559	prom	E069	NA
6:26980000-26990000	6:26988450-26988559	prom	E070	NA
6:26980000-26990000	6:26988450-26988559	prom	E071	NA
6:26980000-26990000	6:26988450-26988559	prom	E072	NA
6:26980000-26990000	6:26988450-26988559	prom	E073	NA
6:26980000-26990000	6:26988450-26988559	prom	E074	NA
6:26980000-26990000	6:26988450-26988559	prom	E081	NA
6:26980000-26990000	6:26988450-26988559	prom	E082	NA
6:27040000-27050000	6:27046529-27046963	prom	E068	NA
6:27040000-27050000	6:27046529-27046963	prom	E069	NA
6:27040000-27050000	6:27046529-27046963	prom	E071	NA
6:27040000-27050000	6:27046529-27046963	prom	E072	NA
6:27040000-27050000	6:27046529-27046963	prom	E073	NA
6:27040000-27050000	6:27046529-27046963	prom	E074	NA
6:27050000-27060000	6:27059462-27060198	prom	E054	NA
6:27050000-27060000	6:27059462-27060198	prom	E068	NA
6:27050000-27060000	6:27059462-27060198	prom	E069	NA
6:27050000-27060000	6:27059462-27060198	prom	E071	NA
6:27050000-27060000	6:27059462-27060198	prom	E072	NA
6:27050000-27060000	6:27059462-27060198	prom	E073	NA
6:27060000-27070000	6:27059462-27060198	prom	E054	NA
6:27060000-27070000	6:27059462-27060198	prom	E068	NA
6:27060000-27070000	6:27059462-27060198	prom	E069	NA
6:27060000-27070000	6:27059462-27060198	prom	E071	NA
6:27060000-27070000	6:27059462-27060198	prom	E072	NA
6:27060000-27070000	6:27059462-27060198	prom	E073	NA
6:27060000-27070000	6:27060236-27060337	prom	E073	NA
6:27060000-27070000	6:27060236-27060337	prom	E074	NA
6:27060000-27070000	6:27064277-27065438	prom	E067	NA
6:27060000-27070000	6:27064277-27065438	prom	E069	NA
6:27060000-27070000	6:27064277-27065438	prom	E071	NA
6:27060000-27070000	6:27064277-27065438	prom	E074	NA
6:27080001-27120000	6:27094481-27095493	prom	E054	NA
6:27080001-27120000	6:27094481-27095493	prom	E067	NA
6:27080001-27120000	6:27094481-27095493	prom	E068	NA
6:27080001-27120000	6:27094481-27095493	prom	E070	NA
6:27080001-27120000	6:27094481-27095493	prom	E072	NA
6:27080001-27120000	6:27094481-27095493	prom	E073	NA
6:27080001-27120000	6:27094481-27095493	prom	E074	NA
6:27080001-27120000	6:27094481-27095493	prom	E082	NA
6:27080001-27120000	6:27098818-27102429	prom	E053	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E054	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E067	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E068	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E069	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E070	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E071	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E072	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E073	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E074	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E081	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27098818-27102429	prom	E082	ENSG00000124635:ENSG00000196787
6:27080001-27120000	6:27106642-27108159	prom	E053	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E054	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E067	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E068	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E069	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E070	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E071	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E072	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E073	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E074	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E081	ENSG00000198339
6:27080001-27120000	6:27106642-27108159	prom	E082	ENSG00000198339
6:27080001-27120000	6:27108194-27108258	prom	E053	NA
6:27080001-27120000	6:27108194-27108258	prom	E054	NA
6:27080001-27120000	6:27108194-27108258	prom	E070	NA
6:27080001-27120000	6:27108194-27108258	prom	E071	NA
6:27080001-27120000	6:27108194-27108258	prom	E082	NA
6:27080001-27120000	6:27112586-27114221	prom	E053	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E054	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E067	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E068	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E069	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E070	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E071	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E072	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E073	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E074	ENSG00000197903
6:27080001-27120000	6:27112586-27114221	prom	E082	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E053	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E054	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E067	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E068	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E069	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E070	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E071	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E072	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E073	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E074	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E081	ENSG00000197903
6:27080001-27120000	6:27114310-27114399	prom	E082	ENSG00000197903
6:27080001-27120000	6:27114476-27115694	prom	E053	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E054	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E067	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E068	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E069	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E070	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E071	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E072	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E073	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E074	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E081	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27114476-27115694	prom	E082	ENSG00000197903:ENSG00000184825
6:27080001-27120000	6:27115726-27115817	prom	E053	NA
6:27080001-27120000	6:27115726-27115817	prom	E054	NA
6:27080001-27120000	6:27115726-27115817	prom	E070	NA
6:27080001-27120000	6:27115726-27115817	prom	E071	NA
6:27080001-27120000	6:27115919-27116148	prom	E053	NA
6:27080001-27120000	6:27115919-27116148	prom	E071	NA
6:27090000-27100000	6:27094481-27095493	prom	E054	NA
6:27090000-27100000	6:27094481-27095493	prom	E067	NA
6:27090000-27100000	6:27094481-27095493	prom	E068	NA
6:27090000-27100000	6:27094481-27095493	prom	E070	NA
6:27090000-27100000	6:27094481-27095493	prom	E072	NA
6:27090000-27100000	6:27094481-27095493	prom	E073	NA
6:27090000-27100000	6:27094481-27095493	prom	E074	NA
6:27090000-27100000	6:27094481-27095493	prom	E082	NA
6:27090000-27100000	6:27098818-27102429	prom	E053	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E054	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E067	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E068	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E069	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E070	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E071	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E072	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E073	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E074	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E081	ENSG00000124635:ENSG00000196787
6:27090000-27100000	6:27098818-27102429	prom	E082	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E053	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E054	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E067	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E068	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E069	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E070	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E071	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E072	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E073	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E074	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E081	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27098818-27102429	prom	E082	ENSG00000124635:ENSG00000196787
6:27100000-27110000	6:27106642-27108159	prom	E053	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E054	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E067	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E068	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E069	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E070	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E071	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E072	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E073	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E074	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E081	ENSG00000198339
6:27100000-27110000	6:27106642-27108159	prom	E082	ENSG00000198339
6:27100000-27110000	6:27108194-27108258	prom	E053	NA
6:27100000-27110000	6:27108194-27108258	prom	E054	NA
6:27100000-27110000	6:27108194-27108258	prom	E070	NA
6:27100000-27110000	6:27108194-27108258	prom	E071	NA
6:27100000-27110000	6:27108194-27108258	prom	E082	NA
6:27110000-27120000	6:27112586-27114221	prom	E053	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E054	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E067	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E068	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E069	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E070	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E071	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E072	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E073	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E074	ENSG00000197903
6:27110000-27120000	6:27112586-27114221	prom	E082	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E053	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E054	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E067	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E068	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E069	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E070	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E071	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E072	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E073	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E074	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E081	ENSG00000197903
6:27110000-27120000	6:27114310-27114399	prom	E082	ENSG00000197903
6:27110000-27120000	6:27114476-27115694	prom	E053	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E054	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E067	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E068	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E069	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E070	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E071	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E072	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E073	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E074	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E081	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27114476-27115694	prom	E082	ENSG00000197903:ENSG00000184825
6:27110000-27120000	6:27115726-27115817	prom	E053	NA
6:27110000-27120000	6:27115726-27115817	prom	E054	NA
6:27110000-27120000	6:27115726-27115817	prom	E070	NA
6:27110000-27120000	6:27115726-27115817	prom	E071	NA
6:27110000-27120000	6:27115919-27116148	prom	E053	NA
6:27110000-27120000	6:27115919-27116148	prom	E071	NA
6:27120000-27130000	6:27124946-27126385	prom	E054	NA
6:27120000-27130000	6:27124946-27126385	prom	E068	NA
6:27120000-27130000	6:27124946-27126385	prom	E069	NA
6:27120000-27130000	6:27124946-27126385	prom	E071	NA
6:27120000-27130000	6:27124946-27126385	prom	E072	NA
6:27120001-27160000	6:27124946-27126385	prom	E054	NA
6:27120001-27160000	6:27124946-27126385	prom	E068	NA
6:27120001-27160000	6:27124946-27126385	prom	E069	NA
6:27120001-27160000	6:27124946-27126385	prom	E071	NA
6:27120001-27160000	6:27124946-27126385	prom	E072	NA
6:27120001-27160000	6:27143830-27144384	prom	E073	NA
6:27120001-27160000	6:27144451-27146484	prom	E053	NA
6:27120001-27160000	6:27144451-27146484	prom	E054	NA
6:27120001-27160000	6:27144451-27146484	prom	E067	NA
6:27120001-27160000	6:27144451-27146484	prom	E068	NA
6:27120001-27160000	6:27144451-27146484	prom	E069	NA
6:27120001-27160000	6:27144451-27146484	prom	E070	NA
6:27120001-27160000	6:27144451-27146484	prom	E071	NA
6:27120001-27160000	6:27144451-27146484	prom	E072	NA
6:27120001-27160000	6:27144451-27146484	prom	E073	NA
6:27120001-27160000	6:27144451-27146484	prom	E074	NA
6:27120001-27160000	6:27144451-27146484	prom	E081	NA
