# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET4_   ENSG00000105711    19   35521588   35531352     21       5  151980      -0.6921      0.46378    3.1863e-14      -0.6921
_SET4_   ENSG00000089356    19   35606732   35615228     29       7  155477       -1.498      0.73147    3.1974e-14       -1.498
_SET4_   ENSG00000266964    19   35629712   35634013      6       2  152821      -1.7627       0.8293    3.1974e-14      -1.7627
_SET4_   ENSG00000221946    19   35634154   35645204     26       9  155861      -1.2891      0.67564    3.1974e-14      -1.2891
_SET4_   ENSG00000089327    19   35645633   35660786     63      12  160047       -1.182      0.68581    3.1974e-14       -1.182
_SET4_   ENSG00000105697    19   35771619   35776046      9       3  146246      0.92662     0.036308    3.1863e-14      0.92662
_SET4_   ENSG00000099337    19   38810484   38819660     30       6  149296    -0.050685      0.22635    3.1863e-14    -0.050685
_SET4_   ENSG00000130402    19   39138289   39222223    251      20  150601      0.65801     0.042479    3.1863e-14      0.65801
_SET4_   ENSG00000105221    19   40736224   40791443    104      15  154797      -2.3796      0.93884    3.1974e-14      -2.3796
_SET4_   ENSG00000105329    19   41807492   41859816    101      14  152276       1.0602     0.023694    3.1974e-14       1.0602
_SET4_   ENSG00000160014    19   47104331   47114050     17       6  151674      0.39912     0.099122    3.1863e-14      0.39912
_SET4_   ENSG00000182324    19   48958766   48969367     18       4  143107      0.13694      0.26657    3.1863e-14      0.13694
_SET4_   ENSG00000087088    19   49458072   49465055     22       6  155985      0.61013      0.08427    3.1863e-14      0.61013
_SET4_   ENSG00000104848    19   49570675   49576198     24       5  159830      0.66233      0.10153    3.1863e-14      0.66233
_SET4_   ENSG00000130528    19   49654455   49658681      7       2  155908        1.973    0.0028565    3.1974e-14        1.973
_SET4_   ENSG00000131398    19   50815194   50836772     51      15  144696      0.42177     0.076954    3.1863e-14      0.42177
_SET4_   ENSG00000161681    19   51165084   51222707    132      34  156155       1.0094     0.024906    3.1974e-14       1.0094
_SET4_   ENSG00000105605    19   54412589   54447195     72      19  152979     0.029268      0.17794    3.1867e-14     0.029268
_SET4_   ENSG00000142408    19   54466294   54493469     84      12  157894       2.8067   0.00012918    3.1974e-14       2.8067
_SET4_   ENSG00000130433    19   54495542   54515923     70      14  158151       1.7057    0.0065704    3.1974e-14       1.7057
_SET4_   ENSG00000187902    19   55940107   55954230     16       5  146114      -1.0235      0.53899    3.1974e-14      -1.0235
_SET4_   ENSG00000088832    20    1349622    1373806     55      10  144224      0.78475     0.040033    3.1863e-14      0.78475
_SET4_   ENSG00000149488    20    2517253    2622430    391      29  157508      0.57341     0.043777    3.1863e-14      0.57341
_SET4_   ENSG00000171867    20    4666882    4682236     37       7  148050     -0.42492      0.32674    3.1863e-14     -0.42492
_SET4_   ENSG00000088320    20   30063096   30072708     15       5  140481   -0.0028169      0.21326    3.1866e-14   -0.0028169
_SET4_   ENSG00000198183    20   31823801   31831115     22       3  157291    -0.094244      0.27354    3.1863e-14    -0.094244
_SET4_   ENSG00000101400    20   31995761   32031698     51       7  155088      -1.6172      0.77216    3.1974e-14      -1.6172
_SET4_   ENSG00000124181    20   39765600   39811629     65      17  143967       1.2492     0.014133    3.1974e-14       1.2492
_SET4_   ENSG00000149596    20   42740335   42816218    282      35  154543      -0.6261      0.31867    3.1863e-14      -0.6261
_SET4_   ENSG00000124249    20   43374421   43379675     14       5  152767     -0.26892      0.28531    3.1863e-14     -0.26892
_SET4_   ENSG00000124134    20   43720951   43729753     14       4  154202       2.5338   0.00039726    3.1974e-14       2.5338
_SET4_   ENSG00000100985    20   44637547   44645200     19       4  154833      -0.7359      0.47279    3.1863e-14      -0.7359
_SET4_   ENSG00000158445    20   47980414   48099184    401      38  150318       3.1435    7.105e-06    3.1974e-14       3.1435
_SET4_   ENSG00000026559    20   49620193   49639666     49       9  156993       2.6491   0.00030369    3.1974e-14       2.6491
_SET4_   ENSG00000124205    20   57875482   57901047     58      15  144450      -0.5578      0.38517    3.1863e-14      -0.5578
_SET4_   ENSG00000101188    20   61340189   61394123    221      31  144263      -2.1431      0.85866    3.1974e-14      -2.1431
_SET4_   ENSG00000075043    20   62037542   62103993    259      26  155718      0.19527      0.11419    3.1863e-14      0.19527
_SET4_   ENSG00000203896    20   62366815   62370456      8       2  154010       2.2221     0.001867    3.1974e-14       2.2221
_SET4_   ENSG00000125510    20   62711526   62731996     35       8  141411      0.23218      0.11716    3.1863e-14      0.23218
_SET4_   ENSG00000142192    21   27252861   27543446    724      57  154467      0.72012     0.017687    3.1863e-14      0.72012
_SET4_   ENSG00000159197    21   35736323   35743688     22       5  153800      0.11317      0.18422    3.1863e-14      0.11317
_SET4_   ENSG00000180509    21   35818988   35884573    203      24  156090      -1.0329      0.51358    3.1974e-14      -1.0329
_SET4_   ENSG00000159212    21   36041688   36090525     95      10  151207     -0.87689      0.47568    3.1863e-14     -0.87689
_SET4_   ENSG00000157542    21   38979678   39288749    979      71  152198      -1.6655      0.48642    3.1974e-14      -1.6655
_SET4_   ENSG00000157551    21   39529128   39679279    419      23  146560       2.0172   0.00038093    3.1974e-14       2.0172
_SET4_   ENSG00000250479    22   24108021   24110630     14       5  152551     0.096961      0.20069    3.1863e-14     0.096961
_SET4_   ENSG00000128245    22   32340447   32353590     35       6  147438       1.0312     0.025332    3.1974e-14       1.0312
_SET4_   ENSG00000166862    22   36959968   37099603    401      46  150319      0.23314     0.075715    3.1863e-14      0.23314
_SET4_   ENSG00000184381    22   38507502   38601697    347      16  157097        1.529    0.0042807    3.1974e-14        1.529
_SET4_   ENSG00000168135    22   38822332   38851205     80      16  148188       2.2689   0.00069192    3.1974e-14       2.2689
_SET4_   ENSG00000100346    22   39966758   40085742    263      22  150479       5.9144   6.4034e-13    3.1974e-14       5.9144
_SET4_   ENSG00000234965    22   42307297   42310570     10       2  153849       3.6268   1.1942e-05    3.1974e-14       3.6268
_SET4_   ENSG00000008735    22   51039114   51052409     57      11  144973       2.8869   6.6168e-05    3.1974e-14       2.8869
_SET4_   ENSG00000251322    22   51112843   51171726    133      30  154930        2.552   0.00023637    3.1974e-14        2.552

# _SET5_  VARIABLE = GO_bp:go_membrane_depolarization_during_av_node_cell_action_potential (set)
# _SET5_  NGENES = 5
# _SET5_  P-VALUE = 3.1814e-07
_SET5_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET5_   ENSG00000183873     3  38589548  38691164    288      42  152597      0.52096     0.051168    3.1863e-14      0.52096
_SET5_   ENSG00000165995    10  18429606  18830798   1498     109  152327       6.5787   3.3818e-18    3.1974e-14       6.5787
_SET5_   ENSG00000151067    12   2079952   2802108   1981     174  150671       6.1264   6.1369e-18    3.1974e-14       6.1264
_SET5_   ENSG00000006283    17  48638429  48704835    141      20  153750       1.8127      0.00219    3.1974e-14       1.8127
_SET5_   ENSG00000130529    19  49660998  49715093    161      16  150710      0.34182     0.089371    3.1863e-14      0.34182

# _SET6_  VARIABLE = GO_bp:go_cation_transmembrane_transport (set)
# _SET6_  NGENES = 785
# _SET6_  P-VALUE = 2.1661e-06
_SET6_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET6_   ENSG00000162572     1    1215816    1227409     42      14  146601        2.279    0.0019295    3.1974e-14        2.279
_SET6_   ENSG00000149527     1    2357419    2436969    253      34  154060       5.6486   9.0495e-12    3.1974e-14       5.6486
_SET6_   ENSG00000069424     1    6051526    6161253    309      42  150618    0.0075739      0.12974    3.1866e-14    0.0075739
_SET6_   ENSG00000158286     1    6265535    6281359     37       5  153212     -0.41229      0.43421    3.1863e-14     -0.41229
_SET6_   ENSG00000116288     1    8014351    8045565     59       9  147265      -1.1291      0.54699    3.1974e-14      -1.1291
_SET6_   ENSG00000175206     1   11905766   11908402     12       4  140007     0.091741       0.2188    3.1863e-14     0.091741
_SET6_   ENSG00000162494     1   13801445   13840543    171      35  157899      0.66433     0.060405    3.1863e-14      0.66433
_SET6_   ENSG00000040487     1   19638820   19655794     79      11  154117      0.11131      0.14712    3.1863e-14      0.11131
_SET6_   ENSG00000158828     1   20959948   20978004     69       9  157414    -0.075726      0.22635    3.1863e-14    -0.075726
_SET6_   ENSG00000133216     1   23037332   23241818    444      53  155414       1.0408     0.012493    3.1974e-14       1.0408
_SET6_   ENSG00000001461     1   24742284   24799466    160      15  154807      0.81289     0.034438    3.1863e-14      0.81289
_SET6_   ENSG00000187010     1   25598884   25656936     25       7  156964       0.6961     0.079869    3.1863e-14       0.6961
_SET6_   ENSG00000188672     1   25688740   25756683     73       5  157704     -0.87018      0.50493    3.1863e-14     -0.87018
_SET6_   ENSG00000162430     1   26126667   26144713     43       5  156657      -1.1811       0.6594    3.1974e-14      -1.1811
_SET6_   ENSG00000158014     1   26363743   26372624     17       3  156014      -1.0217      0.62278    3.1974e-14      -1.0217
_SET6_   ENSG00000188782     1   26517052   26529459     61      10  156936     -0.41009      0.33518    3.1863e-14     -0.41009
_SET6_   ENSG00000090020     1   27425306   27493472     71       7  149474       2.3094   0.00057219    3.1974e-14       2.3094
_SET6_   ENSG00000182866     1   32716840   32751766     32      13  142310     -0.64127      0.43378    3.1863e-14     -0.64127
_SET6_   ENSG00000121905     1   33351595   33364042     16       5  137463     -0.37662      0.35121    3.1863e-14     -0.37662
_SET6_   ENSG00000117013     1   41249684   41306124    174      37  153314      0.66275     0.046782    3.1863e-14      0.66275
_SET6_   ENSG00000117410     1   44440159   44443967      8       4  142943        3.476   1.3731e-05    3.1974e-14        3.476
_SET6_   ENSG00000169174     1   55505221   55530525    109      20  155477       1.1569     0.019307    3.1974e-14       1.1569
_SET6_   ENSG00000158966     1   64936428   65158741    454      62  151397      0.29781      0.08643    3.1863e-14      0.29781
_SET6_   ENSG00000184588     1   66258197   66840259   1361      75  152195       2.1302   1.7069e-05    3.1974e-14       2.1302
_SET6_   ENSG00000033122     1   70034081   70617628   1526      67  155603       0.7071    0.0024423    3.1863e-14       0.7071
_SET6_   ENSG00000153898     1   85391268   85462796    236      18  154967      0.79423     0.028705    3.1863e-14      0.79423
_SET6_   ENSG00000055732     1   85483765   85514182     62      13  146691      0.84286     0.039425    3.1863e-14      0.84286
_SET6_   ENSG00000162695     1  101361632  101447309    124      13  154554      0.79429     0.049772    3.1863e-14      0.79429
_SET6_   ENSG00000181754     1  110046797  110052360     10       4  149615     -0.13759      0.23893    3.1863e-14     -0.13759
_SET6_   ENSG00000213366     1  110210644  110252171     70      19  146923      0.25506      0.11079    3.1863e-14      0.25506
_SET6_   ENSG00000116396     1  110753965  110825722    219      25  154452      0.78382     0.031518    3.1863e-14      0.78382
_SET6_   ENSG00000143105     1  111059839  111061797      5       2  161405      -2.4955      0.97504    3.1974e-14      -2.4955
_SET6_   ENSG00000177301     1  111136202  111174096     99      12  154227     -0.33098      0.32709    3.1863e-14     -0.33098
_SET6_   ENSG00000177272     1  111214310  111217655      1       1  161405     -0.15081       0.3206    3.1863e-14     -0.15081
_SET6_   ENSG00000116459     1  111991486  112005395     28       6  148121     -0.29125       0.2696    3.1863e-14     -0.29125
_SET6_   ENSG00000171385     1  112313284  112531777    647      77  151803       1.5902    0.0017548    3.1974e-14       1.5902
_SET6_   ENSG00000118729     1  116242628  116311402    308      17  158348      0.14038      0.11765    3.1863e-14      0.14038
_SET6_   ENSG00000163399     1  116915290  116952883     56       6  139950      -1.9635      0.91068    3.1974e-14      -1.9635
_SET6_   ENSG00000174827     1  145726918  145764074     25      11  146957      -1.4504       0.7101    3.1974e-14      -1.4504
_SET6_   ENSG00000163131     1  150702672  150738433     49       6  151418       2.0733    0.0012657    3.1974e-14       2.0733
_SET6_   ENSG00000160678     1  153600402  153604513      9       3  158615      0.44556       0.1101    3.1863e-14      0.44556
