# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:welcsh_brc...2         SET     191     0.046757    0.0046812      0.07523      0.26714 Curated_gene_sets:welcsh_brca1_targets_up
Curated_gene_sets:jackson_dn...2         SET      79    -0.084713   -0.0054709      0.11882      0.76205 Curated_gene_sets:jackson_dnmt1_targets_up
Curated_gene_sets:chang_immo...2         SET      65     -0.13559   -0.0079456      0.13313      0.84576 Curated_gene_sets:chang_immortalized_by_hpv31_up
Curated_gene_sets:mody_hippo...3         SET      38    -0.015422  -0.00069152      0.16476      0.53729 Curated_gene_sets:mody_hippocampus_prenatal
Curated_gene_sets:burton_adi...7         SET      41      0.11275    0.0052511      0.16161      0.24269 Curated_gene_sets:burton_adipogenesis_4
Curated_gene_sets:zhu_cmv_al...1         SET     115    -0.092869   -0.0072293      0.10711      0.80704 Curated_gene_sets:zhu_cmv_all_dn
Curated_gene_sets:ivanova_he...2         SET     125     0.012158   0.00098647     0.089183      0.44578 Curated_gene_sets:ivanova_hematopoiesis_intermediate_progenitor
Curated_gene_sets:gentile_uv...2         SET      19    -0.058262   -0.0018482       0.2426      0.59489 Curated_gene_sets:gentile_uv_high_dose_up
Curated_gene_sets:su_liver               SET      57     -0.11544   -0.0063363      0.14415      0.78837 Curated_gene_sets:su_liver
Curated_gene_sets:chiba_resp...2         SET      20     -0.23621   -0.0076877      0.22824      0.84964 Curated_gene_sets:chiba_response_to_tsa_dn
Curated_gene_sets:kuninger_i...2         SET      77     -0.18506      -0.0118      0.11998      0.93851 Curated_gene_sets:kuninger_igf1_vs_pdgfb_targets_up
Curated_gene_sets:blalock_al...2         SET     157     0.023081     0.002097     0.081315      0.38826 Curated_gene_sets:blalock_alzheimers_disease_incipient_dn
Curated_gene_sets:liang_sile...3         SET      31      0.12275    0.0049722      0.20753       0.2771 Curated_gene_sets:liang_silenced_by_methylation_up
Curated_gene_sets:song_targe...          SET      54   0.00045091   2.4092e-05      0.13625      0.49868 Curated_gene_sets:song_targets_of_ie86_cmv_protein
Curated_gene_sets:lee_calori...3         SET      67   -0.0086156  -0.00051258      0.11956      0.52872 Curated_gene_sets:lee_calorie_restriction_neocortex_dn
Curated_gene_sets:cui_tcf21_...2         SET     394    -0.060355   -0.0086314     0.052237      0.87603 Curated_gene_sets:cui_tcf21_targets_2_up
Curated_gene_sets:sesto_resp...2         SET      71    -0.089624   -0.0054883      0.12231      0.76814 Curated_gene_sets:sesto_response_to_uv_c1
Curated_gene_sets:ly_aging_m...2         SET      13     -0.11205   -0.0029407       0.3214      0.63632 Curated_gene_sets:ly_aging_middle_up
Curated_gene_sets:weng_por_t...2         SET      18     -0.12048   -0.0037202      0.23573      0.69536 Curated_gene_sets:weng_por_targets_global_up
Curated_gene_sets:wu_hbx_tar...2         SET      14     -0.18617   -0.0050701      0.30416      0.72975 Curated_gene_sets:wu_hbx_targets_1_up
Curated_gene_sets:geiss_resp...2         SET      37    -0.061007   -0.0026994      0.16577      0.64357 Curated_gene_sets:geiss_response_to_dsrna_up
Curated_gene_sets:abe_vegfa_...1         SET      18     -0.46969    -0.014503      0.26061      0.96424 Curated_gene_sets:abe_vegfa_targets
Curated_gene_sets:mms_mouse_...          SET      29      0.31966     0.012524      0.19839     0.053574 Curated_gene_sets:mms_mouse_lymph_high_4hrs_up
Curated_gene_sets:burton_adi...1         SET      30     -0.13421    -0.005348      0.20644      0.74218 Curated_gene_sets:burton_adipogenesis_1
Curated_gene_sets:liang_sile...2         SET      10     0.019942   0.00045905      0.27584      0.47118 Curated_gene_sets:liang_silenced_by_methylation_dn
Curated_gene_sets:moreira_re...1         SET      18      -0.3476    -0.010733      0.22552      0.93837 Curated_gene_sets:moreira_response_to_tsa_dn
Curated_gene_sets:weng_por_t...1         SET      22      0.11893    0.0040592       0.2289      0.30169 Curated_gene_sets:weng_por_targets_global_dn
Curated_gene_sets:burton_adi...10        SET      42     -0.18891   -0.0089041      0.15972      0.88153 Curated_gene_sets:burton_adipogenesis_7
Curated_gene_sets:browne_hcm...2         SET      92      0.17037     0.011869      0.10851     0.058216 Curated_gene_sets:browne_hcmv_infection_10hr_up
Curated_gene_sets:liu_smarca...          SET      47    0.0074567   0.00037176      0.16409      0.48188 Curated_gene_sets:liu_smarca4_targets
Curated_gene_sets:gentile_uv...5         SET      17     -0.31125   -0.0093398      0.28601      0.86175 Curated_gene_sets:gentile_uv_response_cluster_d1
Curated_gene_sets:debiasi_ap...1         SET     262     0.026604    0.0031137     0.062537      0.33527 Curated_gene_sets:debiasi_apoptosis_by_reovirus_infection_dn
Curated_gene_sets:rampon_enr...2         SET      14     -0.27365   -0.0074524      0.28984      0.82744 Curated_gene_sets:rampon_enriched_learning_environment_early_up
Curated_gene_sets:sartipy_bl...1         SET      18     -0.26216   -0.0080948      0.26561      0.83818 Curated_gene_sets:sartipy_blunted_by_insulin_resistance_dn
Curated_gene_sets:zhang_anti...1         SET      44      0.15475    0.0074657      0.16223      0.17007 Curated_gene_sets:zhang_antiviral_response_to_ribavirin_dn
Curated_gene_sets:schlingema...1         SET      24      0.10409    0.0037105      0.20652      0.30713 Curated_gene_sets:schlingemann_skin_carcinogenesis_tpa_dn
Curated_gene_sets:delaserna_...3         SET      11       0.2318    0.0055962      0.31637      0.23187 Curated_gene_sets:delaserna_targets_of_myod_and_smarca4
Curated_gene_sets:brachat_re...1         SET      38      0.32353     0.014507      0.17114     0.029356 Curated_gene_sets:brachat_response_to_camptothecin_dn
Curated_gene_sets:whiteside_...1         SET      12     -0.11774   -0.0029689      0.26856      0.66946 Curated_gene_sets:whiteside_cisplatin_resistance_dn
Curated_gene_sets:burton_adi...13        SET      59     0.035476     0.001981      0.13677      0.39767 Curated_gene_sets:burton_adipogenesis_peak_at_0hr
Curated_gene_sets:jazaeri_br...2         SET      47     0.079581    0.0039676      0.13721      0.28096 Curated_gene_sets:jazaeri_breast_cancer_brca1_vs_brca2_up
Curated_gene_sets:jackson_dn...1         SET      19      -0.5296      -0.0168       0.2899      0.96613 Curated_gene_sets:jackson_dnmt1_targets_dn
Curated_gene_sets:dazard_res...1         SET     295      0.16959     0.021043     0.063553    0.0038129 Curated_gene_sets:dazard_response_to_uv_nhek_dn
Curated_gene_sets:bandres_re...8         SET      18     0.044539    0.0013752      0.23377      0.42445 Curated_gene_sets:bandres_response_to_carmustin_without_mgmt_48hr_up
Curated_gene_sets:kyng_respo...2         SET      17     -0.12652   -0.0037966      0.26175      0.68558 Curated_gene_sets:kyng_response_to_h2o2_via_ercc6
Curated_gene_sets:kalma_e2f1...          SET      11     0.097062    0.0023433      0.28789        0.368 Curated_gene_sets:kalma_e2f1_targets
Curated_gene_sets:verrecchia...6         SET      11     -0.05188   -0.0012525      0.30749      0.56699 Curated_gene_sets:verrecchia_response_to_tgfb1_c4
Curated_gene_sets:zhu_cmv_24...2         SET      82      0.01387   0.00091254      0.11177      0.45062 Curated_gene_sets:zhu_cmv_24_hr_up
Curated_gene_sets:burton_adi...3         SET      45     0.017868   0.00087168      0.17026      0.45821 Curated_gene_sets:burton_adipogenesis_11
Curated_gene_sets:browne_hcm...4         SET     106     0.040789    0.0030491      0.10464      0.34835 Curated_gene_sets:browne_hcmv_infection_12hr_up
Curated_gene_sets:ivanova_he...6         SET     529     0.027531    0.0045455     0.047517      0.28116 Curated_gene_sets:ivanova_hematopoiesis_stem_cell_and_progenitor
Curated_gene_sets:ramaswamy_...2         SET      62      0.11217    0.0064203      0.13779      0.20782 Curated_gene_sets:ramaswamy_metastasis_up
Curated_gene_sets:dazard_res...4         SET      96     -0.11411   -0.0081201      0.11326      0.84315 Curated_gene_sets:dazard_response_to_uv_scc_up
Curated_gene_sets:kayo_calor...2         SET      89      0.16443     0.011268      0.11407     0.074741 Curated_gene_sets:kayo_calorie_restriction_muscle_up
Curated_gene_sets:jiang_hypo...2         SET     197     0.047631    0.0048422     0.071943      0.25397 Curated_gene_sets:jiang_hypoxia_normal
Curated_gene_sets:bandres_re...7         SET      30     -0.14195   -0.0056565      0.19729      0.76407 Curated_gene_sets:bandres_response_to_carmustin_without_mgmt_48hr_dn
Curated_gene_sets:abe_inner_...          SET      41      0.10331    0.0048115      0.16546      0.26619 Curated_gene_sets:abe_inner_ear
Curated_gene_sets:mariadason...8         SET      23       0.1889    0.0065924      0.20354      0.17669 Curated_gene_sets:mariadason_response_to_curcumin_sulindac_5
Curated_gene_sets:tseng_irs1...2         SET     104    -0.043581   -0.0032271     0.099781      0.66886 Curated_gene_sets:tseng_irs1_targets_up
Curated_gene_sets:sartipy_bl...2         SET      17     0.054286     0.001629      0.28648      0.42485 Curated_gene_sets:sartipy_blunted_by_insulin_resistance_up
Curated_gene_sets:xu_gh1_aut...2         SET     176    -0.027744   -0.0026675     0.080477      0.63486 Curated_gene_sets:xu_gh1_autocrine_targets_up
Curated_gene_sets:xu_gh1_exo...1         SET      97        0.275      0.01967      0.11464    0.0082293 Curated_gene_sets:xu_gh1_exogenous_targets_dn
Curated_gene_sets:baelde_dia...1         SET     417    -0.032285   -0.0047471     0.055374      0.72006 Curated_gene_sets:baelde_diabetic_nephropathy_dn
Curated_gene_sets:browne_hcm...26        SET      59     0.099635    0.0055637      0.13366        0.228 Curated_gene_sets:browne_hcmv_infection_6hr_up
Curated_gene_sets:dazard_uv_...1         SET      54     0.018488   0.00098779      0.13756      0.44655 Curated_gene_sets:dazard_uv_response_cluster_g1
Curated_gene_sets:ly_aging_o...1         SET      56    -0.031939   -0.0017377      0.13756       0.5918 Curated_gene_sets:ly_aging_old_dn
Curated_gene_sets:weng_por_d...          SET      21       0.2158    0.0071966      0.22522      0.16899 Curated_gene_sets:weng_por_dosage
Curated_gene_sets:murakami_u...3         SET      19     -0.13292   -0.0042166       0.2307      0.71774 Curated_gene_sets:murakami_uv_response_24hr
Curated_gene_sets:semenza_hi...          SET      35     -0.10976   -0.0047235        0.183      0.72566 Curated_gene_sets:semenza_hif1_targets
Curated_gene_sets:bacolod_re...1         SET      47     0.081137    0.0040451      0.15756       0.3033 Curated_gene_sets:bacolod_resistance_to_alkylating_agents_dn
Curated_gene_sets:wang_cispl...2         SET     171     -0.11809    -0.011192     0.081897      0.92532 Curated_gene_sets:wang_cisplatin_response_and_xpc_up
Curated_gene_sets:varela_zmp...2         SET      42     -0.22712    -0.010705      0.16484      0.91586 Curated_gene_sets:varela_zmpste24_targets_up
Curated_gene_sets:yih_respon...3         SET      28     0.089297    0.0034379      0.19589      0.32425 Curated_gene_sets:yih_response_to_arsenite_c3
Curated_gene_sets:sato_silen...1         SET      42     -0.16342   -0.0077028      0.16774      0.83502 Curated_gene_sets:sato_silenced_by_deacetylation_in_pancreatic_cancer
Curated_gene_sets:cheng_resp...          SET      41     -0.10736       -0.005      0.16426      0.74332 Curated_gene_sets:cheng_response_to_nickel_acetate
Curated_gene_sets:tseng_adip...1         SET      39     -0.22993    -0.010445      0.17856      0.90107 Curated_gene_sets:tseng_adipogenic_potential_dn
Curated_gene_sets:dazard_uv_...8         SET     142      0.16366     0.014147     0.090588     0.035417 Curated_gene_sets:dazard_uv_response_cluster_g6
Curated_gene_sets:xu_gh1_aut...1         SET     129      0.13322      0.01098     0.099529     0.090374 Curated_gene_sets:xu_gh1_autocrine_targets_dn
Curated_gene_sets:sesto_resp...8         SET      68     -0.22508     -0.01349      0.12926      0.95918 Curated_gene_sets:sesto_response_to_uv_c7
Curated_gene_sets:kaab_faile...3         SET      39     0.061125    0.0027766       0.1658      0.35619 Curated_gene_sets:kaab_failed_heart_ventricle_dn
Curated_gene_sets:jiang_hypo...1         SET      57    0.0077325   0.00042443      0.13945      0.47789 Curated_gene_sets:jiang_hypoxia_cancer
Curated_gene_sets:zamora_nos...1         SET      78    -0.037996   -0.0024383      0.12849      0.61628 Curated_gene_sets:zamora_nos2_targets_dn
Curated_gene_sets:yih_respon...1         SET      21     -0.09889   -0.0032978      0.22229      0.67179 Curated_gene_sets:yih_response_to_arsenite_c1
Curated_gene_sets:bandres_re...3         SET     152   -0.0080022  -0.00071545     0.083278      0.53828 Curated_gene_sets:bandres_response_to_carmustin_mgmt_48hr_dn
Curated_gene_sets:burton_adi...17        SET      36     -0.16795   -0.0073303      0.17622      0.82971 Curated_gene_sets:burton_adipogenesis_peak_at_8hr
Curated_gene_sets:simbulan_p...1         SET      16      0.09729    0.0028324      0.27021      0.35941 Curated_gene_sets:simbulan_parp1_targets_dn
Curated_gene_sets:safford_t_...          SET      85    -0.067897   -0.0045476      0.11938      0.71523 Curated_gene_sets:safford_t_lymphocyte_anergy
Curated_gene_sets:wu_hbx_tar...4         SET      22      0.13978     0.004771      0.24411      0.28346 Curated_gene_sets:wu_hbx_targets_2_up
Curated_gene_sets:sesto_resp...6         SET      46      0.10638    0.0052472      0.16797      0.26326 Curated_gene_sets:sesto_response_to_uv_c5
Curated_gene_sets:li_adipoge...          SET      17      -0.1163     -0.00349      0.25521       0.6757 Curated_gene_sets:li_adipogenesis_by_activated_pparg
Curated_gene_sets:ly_aging_m...1         SET      16     -0.30733   -0.0089473      0.25583      0.88518 Curated_gene_sets:ly_aging_middle_dn
Curated_gene_sets:bacolod_re...2         SET      23    -0.036409   -0.0012706       0.2189      0.56605 Curated_gene_sets:bacolod_resistance_to_alkylating_agents_up
Curated_gene_sets:sato_silen...2         SET     385    -0.094131     -0.01331     0.054813      0.95703 Curated_gene_sets:sato_silenced_by_methylation_in_pancreatic_cancer_1
Curated_gene_sets:weng_por_t...4         SET      37     0.017219   0.00076191      0.17502      0.46081 Curated_gene_sets:weng_por_targets_liver_up
Curated_gene_sets:hu_genotox...2         SET      35    0.0072323   0.00031125      0.17102      0.48313 Curated_gene_sets:hu_genotoxic_damage_4hr
Curated_gene_sets:mcdowell_a...1         SET      41    -0.026876   -0.0012517      0.17015      0.56275 Curated_gene_sets:mcdowell_acute_lung_injury_dn
Curated_gene_sets:rampon_enr...3         SET      21      0.11465    0.0038233      0.22066      0.30169 Curated_gene_sets:rampon_enriched_learning_environment_late_up
Curated_gene_sets:mariadason...7         SET      45      0.41283      0.02014      0.17784     0.010139 Curated_gene_sets:mariadason_response_to_butyrate_sulindac_6
Curated_gene_sets:gentile_uv...3         SET      60     0.064923    0.0036558      0.15682      0.33944 Curated_gene_sets:gentile_uv_low_dose_dn
Curated_gene_sets:sartipy_no...1         SET      18    -0.096717   -0.0029863      0.24532       0.6533 Curated_gene_sets:sartipy_normal_at_insulin_resistance_dn
Curated_gene_sets:bandres_re...4         SET      18      0.39269     0.012125      0.23448     0.047005 Curated_gene_sets:bandres_response_to_carmustin_mgmt_48hr_up
Curated_gene_sets:gentile_uv...11        SET      36    0.0090561   0.00039526      0.18746      0.48073 Curated_gene_sets:gentile_uv_response_cluster_d8
Curated_gene_sets:browne_hcm...16        SET     139      0.22218     0.019002     0.088573    0.0060683 Curated_gene_sets:browne_hcmv_infection_24hr_up
Curated_gene_sets:wang_smarc...2         SET     274   -0.0053475  -0.00063982     0.069993      0.53045 Curated_gene_sets:wang_smarce1_targets_up
