region2	reg_region	type	tissue/cell	genes
17:42990000-43000000	17:42990551-42990601	prom	E082	NA
17:42990000-43000000	17:42990623-42990808	prom	E067	NA
17:42990000-43000000	17:42990623-42990808	prom	E068	NA
17:42990000-43000000	17:42990623-42990808	prom	E069	NA
17:42990000-43000000	17:42990623-42990808	prom	E070	NA
17:42990000-43000000	17:42990623-42990808	prom	E071	NA
17:42990000-43000000	17:42990623-42990808	prom	E072	NA
17:42990000-43000000	17:42990623-42990808	prom	E073	NA
17:42990000-43000000	17:42990623-42990808	prom	E074	NA
17:42990000-43000000	17:42990623-42990808	prom	E082	NA
17:42990000-43000000	17:42990878-42990932	prom	E067	NA
17:42990000-43000000	17:42990878-42990932	prom	E068	NA
17:42990000-43000000	17:42990878-42990932	prom	E069	NA
17:42990000-43000000	17:42990878-42990932	prom	E070	NA
17:42990000-43000000	17:42990878-42990932	prom	E071	NA
17:42990000-43000000	17:42990878-42990932	prom	E072	NA
17:42990000-43000000	17:42990878-42990932	prom	E073	NA
17:42990000-43000000	17:42990878-42990932	prom	E074	NA
17:42990000-43000000	17:42990878-42990932	prom	E082	NA
17:42990000-43000000	17:42991021-42991152	prom	E067	NA
17:42990000-43000000	17:42991021-42991152	prom	E068	NA
17:42990000-43000000	17:42991021-42991152	prom	E069	NA
17:42990000-43000000	17:42991021-42991152	prom	E070	NA
17:42990000-43000000	17:42991021-42991152	prom	E071	NA
17:42990000-43000000	17:42991021-42991152	prom	E072	NA
17:42990000-43000000	17:42991021-42991152	prom	E073	NA
17:42990000-43000000	17:42991021-42991152	prom	E074	NA
17:42990000-43000000	17:42991021-42991152	prom	E082	NA
17:42990000-43000000	17:42991518-42991644	prom	E053	NA
17:42990000-43000000	17:42991518-42991644	prom	E067	NA
17:42990000-43000000	17:42991518-42991644	prom	E068	NA
17:42990000-43000000	17:42991518-42991644	prom	E069	NA
17:42990000-43000000	17:42991518-42991644	prom	E070	NA
17:42990000-43000000	17:42991518-42991644	prom	E071	NA
17:42990000-43000000	17:42991518-42991644	prom	E072	NA
17:42990000-43000000	17:42991518-42991644	prom	E073	NA
17:42990000-43000000	17:42991518-42991644	prom	E074	NA
17:42990000-43000000	17:42991518-42991644	prom	E082	NA
17:42990000-43000000	17:42991660-42991799	prom	E053	NA
17:42990000-43000000	17:42991660-42991799	prom	E067	NA
17:42990000-43000000	17:42991660-42991799	prom	E068	NA
17:42990000-43000000	17:42991660-42991799	prom	E069	NA
17:42990000-43000000	17:42991660-42991799	prom	E070	NA
17:42990000-43000000	17:42991660-42991799	prom	E071	NA
17:42990000-43000000	17:42991660-42991799	prom	E072	NA
17:42990000-43000000	17:42991660-42991799	prom	E073	NA
17:42990000-43000000	17:42991660-42991799	prom	E074	NA
17:42990000-43000000	17:42991660-42991799	prom	E082	NA
17:42990000-43000000	17:42991874-42991914	prom	E053	NA
17:42990000-43000000	17:42991874-42991914	prom	E067	NA
17:42990000-43000000	17:42991874-42991914	prom	E068	NA
17:42990000-43000000	17:42991874-42991914	prom	E069	NA
17:42990000-43000000	17:42991874-42991914	prom	E070	NA
17:42990000-43000000	17:42991874-42991914	prom	E071	NA
17:42990000-43000000	17:42991874-42991914	prom	E072	NA
17:42990000-43000000	17:42991874-42991914	prom	E073	NA
17:42990000-43000000	17:42991874-42991914	prom	E074	NA
17:42990000-43000000	17:42991874-42991914	prom	E082	NA
17:42990000-43000000	17:42992184-42992254	prom	E053	NA
17:42990000-43000000	17:42992184-42992254	prom	E067	NA
17:42990000-43000000	17:42992184-42992254	prom	E068	NA
17:42990000-43000000	17:42992184-42992254	prom	E069	NA
17:42990000-43000000	17:42992184-42992254	prom	E070	NA
17:42990000-43000000	17:42992184-42992254	prom	E071	NA
17:42990000-43000000	17:42992184-42992254	prom	E072	NA
17:42990000-43000000	17:42992184-42992254	prom	E073	NA
17:42990000-43000000	17:42992184-42992254	prom	E074	NA
17:42990000-43000000	17:42992184-42992254	prom	E082	NA
17:42990000-43000000	17:42992337-42992987	prom	E053	NA
17:42990000-43000000	17:42992337-42992987	prom	E067	NA
17:42990000-43000000	17:42992337-42992987	prom	E068	NA
17:42990000-43000000	17:42992337-42992987	prom	E069	NA
17:42990000-43000000	17:42992337-42992987	prom	E070	NA
17:42990000-43000000	17:42992337-42992987	prom	E071	NA
17:42990000-43000000	17:42992337-42992987	prom	E073	NA
17:42990000-43000000	17:42992337-42992987	prom	E074	NA
17:42990000-43000000	17:42992337-42992987	prom	E082	NA
17:43200000-43210000	17:43208749-43210892	prom	E053	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E054	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E067	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E068	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E069	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E070	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E071	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E072	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E073	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E074	ENSG00000161714:ENSG00000181513
17:43200000-43210000	17:43208749-43210892	prom	E082	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E053	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E054	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E067	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E068	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E069	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E070	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E071	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E072	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E073	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E074	ENSG00000161714:ENSG00000181513
17:43209000-43211000	17:43208749-43210892	prom	E082	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E053	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E054	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E067	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E068	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E069	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E070	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E071	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E072	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E073	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E074	ENSG00000161714:ENSG00000181513
17:43210000-43220000	17:43208749-43210892	prom	E082	ENSG00000161714:ENSG00000181513
17:43220000-43230000	17:43223658-43227957	prom	E053	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E054	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E067	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E068	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E069	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E070	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E071	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E072	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E073	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E074	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E081	ENSG00000186834
17:43220000-43230000	17:43223658-43227957	prom	E082	ENSG00000186834
17:43230000-43240000	17:43237472-43240331	prom	E053	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E054	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E067	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E068	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E069	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E070	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E071	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E072	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E073	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E074	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E081	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E082	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E053	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E054	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E067	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E068	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E069	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E070	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E071	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E072	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E073	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E074	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E081	ENSG00000168517
17:43240000-43250000	17:43237472-43240331	prom	E082	ENSG00000168517
17:43320000-43330000	17:43323867-43326491	prom	E053	NA
17:43320000-43330000	17:43323867-43326491	prom	E054	NA
17:43320000-43330000	17:43323867-43326491	prom	E067	NA
17:43320000-43330000	17:43323867-43326491	prom	E069	NA
17:43320000-43330000	17:43323867-43326491	prom	E071	NA
17:43320000-43330000	17:43323867-43326491	prom	E072	NA
17:43320000-43330000	17:43323867-43326491	prom	E073	NA
17:43320000-43330000	17:43323867-43326491	prom	E082	NA
17:43390000-43400000	17:43391239-43395571	prom	E053	NA
17:43390000-43400000	17:43391239-43395571	prom	E054	NA
17:43390000-43400000	17:43391239-43395571	prom	E068	NA
17:43390000-43400000	17:43391239-43395571	prom	E069	NA
17:43390000-43400000	17:43391239-43395571	prom	E070	NA
17:43390000-43400000	17:43391239-43395571	prom	E071	NA
17:43390000-43400000	17:43391239-43395571	prom	E082	NA
17:43500000-43510000	17:43507859-43509970	prom	E067	NA
17:43500000-43510000	17:43507859-43509970	prom	E068	NA
17:43500000-43510000	17:43507859-43509970	prom	E072	NA
17:43500000-43510000	17:43507859-43509970	prom	E074	NA
17:43500000-43510000	17:43507859-43509970	prom	E082	NA
17:43560000-43570000	17:43567347-43567421	prom	E053	NA
17:43560000-43570000	17:43567347-43567421	prom	E054	NA
17:43560000-43570000	17:43567347-43567421	prom	E067	NA
17:43560000-43570000	17:43567347-43567421	prom	E068	NA
17:43560000-43570000	17:43567347-43567421	prom	E069	NA
17:43560000-43570000	17:43567347-43567421	prom	E070	NA
17:43560000-43570000	17:43567347-43567421	prom	E071	NA
17:43560000-43570000	17:43567347-43567421	prom	E072	NA
17:43560000-43570000	17:43567347-43567421	prom	E073	NA
17:43560000-43570000	17:43567347-43567421	prom	E074	NA
17:43560000-43570000	17:43567347-43567421	prom	E082	NA
17:43560000-43570000	17:43567497-43567561	prom	E053	NA
17:43560000-43570000	17:43567497-43567561	prom	E054	NA
17:43560000-43570000	17:43567497-43567561	prom	E067	NA
17:43560000-43570000	17:43567497-43567561	prom	E068	NA
17:43560000-43570000	17:43567497-43567561	prom	E069	NA
17:43560000-43570000	17:43567497-43567561	prom	E070	NA
17:43560000-43570000	17:43567497-43567561	prom	E071	NA
17:43560000-43570000	17:43567497-43567561	prom	E072	NA
17:43560000-43570000	17:43567497-43567561	prom	E073	NA
17:43560000-43570000	17:43567497-43567561	prom	E074	NA
17:43560000-43570000	17:43567497-43567561	prom	E082	NA
17:43560000-43570000	17:43567609-43567761	prom	E053	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E054	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E067	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E068	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E069	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E070	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E071	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E072	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E073	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E074	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E082	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E053	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E054	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E067	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E068	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E069	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E070	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E071	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E072	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E073	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E074	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E053	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E054	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E067	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E068	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E069	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E070	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E071	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E072	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E073	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E074	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E053	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E054	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E067	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E068	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E069	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E070	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E071	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E072	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E073	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E074	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568533-43568690	prom	E053	NA
17:43560000-43570000	17:43568533-43568690	prom	E054	NA
17:43560000-43570000	17:43568533-43568690	prom	E067	NA
17:43560000-43570000	17:43568533-43568690	prom	E068	NA
17:43560000-43570000	17:43568533-43568690	prom	E069	NA
17:43560000-43570000	17:43568533-43568690	prom	E070	NA
17:43560000-43570000	17:43568533-43568690	prom	E071	NA
17:43560000-43570000	17:43568533-43568690	prom	E072	NA
17:43560000-43570000	17:43568533-43568690	prom	E073	NA
17:43560000-43570000	17:43568533-43568690	prom	E074	NA
17:43560000-43570000	17:43568533-43568690	prom	E082	NA
17:43560000-43570000	17:43568817-43568901	prom	E053	NA
17:43560000-43570000	17:43568817-43568901	prom	E054	NA
17:43560000-43570000	17:43568817-43568901	prom	E067	NA
17:43560000-43570000	17:43568817-43568901	prom	E070	NA
17:43560000-43570000	17:43568817-43568901	prom	E071	NA
17:43560000-43570000	17:43568817-43568901	prom	E082	NA
17:43970000-43980000	17:43970771-43973890	prom	E053	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E054	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E067	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E068	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E069	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E070	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E071	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E072	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E073	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E074	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E082	ENSG00000186868
17:43970000-43980000	17:43974000-43974095	prom	E054	NA
17:43970000-43980000	17:43974000-43974095	prom	E067	NA
17:43970000-43980000	17:43974000-43974095	prom	E068	NA
17:43970000-43980000	17:43974000-43974095	prom	E069	NA
17:43970000-43980000	17:43974000-43974095	prom	E071	NA
17:43970000-43980000	17:43974000-43974095	prom	E072	NA
17:43970000-43980000	17:43974000-43974095	prom	E073	NA
17:43970000-43980000	17:43974000-43974095	prom	E074	NA
17:43970000-43980000	17:43974000-43974095	prom	E082	NA
17:43970000-43980000	17:43974148-43975127	prom	E067	NA
17:43970000-43980000	17:43974148-43975127	prom	E068	NA
17:43970000-43980000	17:43974148-43975127	prom	E069	NA
17:43970000-43980000	17:43974148-43975127	prom	E071	NA
17:43970000-43980000	17:43974148-43975127	prom	E072	NA
17:43970000-43980000	17:43974148-43975127	prom	E073	NA
17:43970000-43980000	17:43974148-43975127	prom	E074	NA
17:43970000-43980000	17:43974148-43975127	prom	E082	NA
17:44340000-44350000	17:44343834-44345249	prom	E053	NA
17:44340000-44350000	17:44343834-44345249	prom	E054	NA
17:44340000-44350000	17:44343834-44345249	prom	E067	NA
17:44340000-44350000	17:44343834-44345249	prom	E068	NA
17:44340000-44350000	17:44343834-44345249	prom	E069	NA
17:44340000-44350000	17:44343834-44345249	prom	E070	NA
17:44340000-44350000	17:44343834-44345249	prom	E071	NA
17:44340000-44350000	17:44343834-44345249	prom	E072	NA
17:44340000-44350000	17:44343834-44345249	prom	E073	NA
17:44340000-44350000	17:44343834-44345249	prom	E074	NA
17:44340000-44350000	17:44343834-44345249	prom	E081	NA
17:44340000-44350000	17:44343834-44345249	prom	E082	NA
18:52960001-53000000	18:52985781-52991263	prom	E053	NA
18:52960001-53000000	18:52985781-52991263	prom	E054	NA
18:52960001-53000000	18:52985781-52991263	prom	E067	NA
18:52960001-53000000	18:52985781-52991263	prom	E068	NA
18:52960001-53000000	18:52985781-52991263	prom	E069	NA
18:52960001-53000000	18:52985781-52991263	prom	E070	NA
