# TOTAL_GENES = 19510
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:reactome_p...37        SET       6      0.29121    0.0051062      0.37636      0.21955 Curated_gene_sets:reactome_phosphorylation_of_emi1
Curated_gene_sets:reactome_a...24        SET      79     0.083073    0.0052756     0.093996      0.18841 Curated_gene_sets:reactome_activation_of_apc_c_and_apc_c:cdc20_mediated_degradation_of_mitotic_proteins
Curated_gene_sets:reactome_c...82        SET       6     0.049238   0.00086335      0.46846      0.45815 Curated_gene_sets:reactome_conjugation_of_benzoate_with_glycine
Curated_gene_sets:reactome_i...28        SET      37    0.0072609   0.00031591      0.15314      0.48109 Curated_gene_sets:reactome_interactions_of_rev_with_host_cellular_proteins
Curated_gene_sets:reactome_s...37        SET      49     -0.13196   -0.0066052        0.131      0.84311 Curated_gene_sets:reactome_signaling_by_egfr
Curated_gene_sets:reactome_a...92        SET       5    -0.056141  -0.00089866      0.33769      0.56602 Curated_gene_sets:reactome_apobec3g_mediated_resistance_to_hiv_1_infection
Curated_gene_sets:reactome_n...72        SET      34     -0.03608   -0.0015049      0.16239      0.58791 Curated_gene_sets:reactome_nuclear_import_of_rev_protein
Curated_gene_sets:reactome_r...100       SET      17      0.20105    0.0059323       0.2009      0.15849 Curated_gene_sets:reactome_rip_mediated_nfkb_activation_via_zbp1
Curated_gene_sets:reactome_s...18        SET      17     -0.12963    -0.003825      0.22768      0.71544 Curated_gene_sets:reactome_serotonin_neurotransmitter_release_cycle
Curated_gene_sets:reactome_n...13        SET       7     0.089404    0.0016932      0.32969      0.39313 Curated_gene_sets:reactome_nef_mediated_cd8_down_regulation
Curated_gene_sets:reactome_s...118       SET      15     -0.03761   -0.0010425      0.21393      0.56978 Curated_gene_sets:reactome_sting_mediated_induction_of_host_immune_responses
Curated_gene_sets:reactome_c...114       SET      62     0.052738    0.0029683      0.10477      0.30736 Curated_gene_sets:reactome_cytosolic_sensors_of_pathogen_associated_dna
Curated_gene_sets:reactome_s...36        SET      18    -0.065568   -0.0019907       0.2434      0.60618 Curated_gene_sets:reactome_signaling_by_cytosolic_fgfr1_fusion_mutants
Curated_gene_sets:reactome_f...18        SET      31     -0.13831   -0.0055089      0.17819      0.78117 Curated_gene_sets:reactome_fgfr1_mutant_receptor_activation
Curated_gene_sets:reactome_f...23        SET      32     0.044522    0.0018017      0.15604       0.3877 Curated_gene_sets:reactome_fgfr2_mutant_receptor_activation
Curated_gene_sets:reactome_o...13        SET     293     0.030298     0.003685     0.049507      0.27028 Curated_gene_sets:reactome_organelle_biogenesis_and_maintenance
Curated_gene_sets:reactome_s...171       SET       8      0.14463    0.0029281      0.29857      0.31406 Curated_gene_sets:reactome_synthesis_of_pyrophosphates_in_the_cytosol
Curated_gene_sets:reactome_s...155       SET      14      0.03721   0.00099645      0.20848      0.42917 Curated_gene_sets:reactome_synthesis_of_ip2_ip_and_ins_in_the_cytosol
Curated_gene_sets:reactome_s...156       SET      26     -0.16645   -0.0060726      0.15689      0.85564 Curated_gene_sets:reactome_synthesis_of_ip3_and_ip4_in_the_cytosol
Curated_gene_sets:reactome_a...50        SET       6     -0.58642    -0.010283      0.36517      0.94584 Curated_gene_sets:reactome_activation_of_trka_receptors
Curated_gene_sets:reactome_n...45        SET       5     -0.63425    -0.010153      0.38822      0.94884 Curated_gene_sets:reactome_ngf_independant_trka_activation
Curated_gene_sets:reactome_s...74        SET      79     0.097378    0.0061841     0.097499      0.15896 Curated_gene_sets:reactome_signaling_by_ntrk1_trka
Curated_gene_sets:reactome_s...6         SET      63     0.070709    0.0040117      0.10335      0.24694 Curated_gene_sets:reactome_scf_skp2_mediated_degradation_of_p27_p21
Curated_gene_sets:reactome_c...35        SET      21      0.01214   0.00039808      0.21418       0.4774 Curated_gene_sets:reactome_cellular_hexose_transport
Curated_gene_sets:reactome_h...13        SET      11    -0.064268   -0.0015256      0.21802      0.61592 Curated_gene_sets:reactome_heme_biosynthesis
Curated_gene_sets:reactome_h...14        SET       5      0.50541    0.0080901      0.32597     0.060519 Curated_gene_sets:reactome_heme_degradation
Curated_gene_sets:reactome_f...26        SET      12     -0.10088   -0.0025011      0.29009      0.63598 Curated_gene_sets:reactome_fgfr3_ligand_binding_and_activation
Curated_gene_sets:reactome_f...22        SET      19     -0.25396   -0.0079215      0.23894      0.85607 Curated_gene_sets:reactome_fgfr2_ligand_binding_and_activation
Curated_gene_sets:reactome_f...19        SET       6     -0.13141   -0.0023042      0.37466       0.6371 Curated_gene_sets:reactome_fgfr1b_ligand_binding_and_activation
Curated_gene_sets:reactome_f...27        SET       7     0.075517    0.0014302      0.38736      0.42272 Curated_gene_sets:reactome_fgfr3b_ligand_binding_and_activation
Curated_gene_sets:reactome_f...20        SET      12     -0.30027   -0.0074449      0.28201      0.85651 Curated_gene_sets:reactome_fgfr1c_ligand_binding_and_activation
Curated_gene_sets:reactome_f...24        SET      10     -0.36136   -0.0081792      0.32499      0.86691 Curated_gene_sets:reactome_fgfr2b_ligand_binding_and_activation
Curated_gene_sets:reactome_t...97        SET      20       0.1526    0.0048835      0.21024      0.23397 Curated_gene_sets:reactome_transport_of_connexons_to_the_plasma_membrane
Curated_gene_sets:reactome_p...81        SET       6       0.6061     0.010628       0.3582     0.045323 Curated_gene_sets:reactome_pre_notch_processing_in_the_endoplasmic_reticulum
Curated_gene_sets:reactome_d...47        SET       6       0.0995    0.0017447      0.45506      0.41346 Curated_gene_sets:reactome_digestion_of_dietary_lipid
Curated_gene_sets:reactome_e...38        SET       6     0.067634    0.0011859      0.35025      0.42344 Curated_gene_sets:reactome_estrogen_biosynthesis
Curated_gene_sets:reactome_p...8         SET      16     0.084465    0.0024179      0.20992      0.34371 Curated_gene_sets:reactome_p75ntr_signals_via_nf_kb
Curated_gene_sets:reactome_p...5         SET       6     -0.26464   -0.0046404      0.41976       0.7358 Curated_gene_sets:reactome_p75ntr_negatively_regulates_cell_cycle_via_sc1
Curated_gene_sets:reactome_p...7         SET      10     0.072001    0.0016297      0.26774        0.394 Curated_gene_sets:reactome_p75ntr_regulates_axonogenesis
Curated_gene_sets:reactome_s...148       SET      15      -0.0108  -0.00029934      0.27382      0.51573 Curated_gene_sets:reactome_synthesis_of_bile_acids_and_bile_salts_via_27_hydroxycholesterol
Curated_gene_sets:reactome_m...56        SET       6     -0.13268   -0.0023265      0.33807      0.65264 Curated_gene_sets:reactome_mineralocorticoid_biosynthesis
Curated_gene_sets:reactome_g...43        SET       9      0.14197    0.0030487      0.29768      0.31671 Curated_gene_sets:reactome_glucocorticoid_biosynthesis
Curated_gene_sets:reactome_s...91        SET     107       -0.128   -0.0094533     0.086817       0.9298 Curated_gene_sets:reactome_signaling_by_vegf
Curated_gene_sets:reactome_r...88        SET     139    -0.059068   -0.0049681     0.078486      0.77415 Curated_gene_sets:reactome_rho_gtpase_cycle
Curated_gene_sets:reactome_d...32        SET      87      0.12561    0.0083695     0.095165     0.093437 Curated_gene_sets:reactome_degradation_of_beta_catenin_by_the_destruction_complex
Curated_gene_sets:reactome_r...89        SET     305     0.011201    0.0013896     0.050997      0.41307 Curated_gene_sets:reactome_rho_gtpase_effectors
Curated_gene_sets:reactome_m...43        SET      33      0.38963     0.016011      0.15365    0.0056136 Curated_gene_sets:reactome_metabolism_of_steroid_hormones
Curated_gene_sets:reactome_p...83        SET      12      0.79012      0.01959       0.2546   0.00095829 Curated_gene_sets:reactome_pregnenolone_biosynthesis
Curated_gene_sets:reactome_b...6         SET      17      0.41951     0.012378       0.2211     0.028899 Curated_gene_sets:reactome_beta_catenin_phosphorylation_cascade
Curated_gene_sets:reactome_c...69        SET      21      0.24347    0.0079839      0.19445      0.10527 Curated_gene_sets:reactome_cobalamin_cbl_vitamin_b12_transport_and_metabolism
Curated_gene_sets:reactome_m...34        SET      17     0.072249    0.0021318      0.20137      0.35988 Curated_gene_sets:reactome_metabolism_of_folate_and_pterines
Curated_gene_sets:reactome_b...27        SET      10      0.33291    0.0075353      0.25035     0.091803 Curated_gene_sets:reactome_biotin_transport_and_metabolism
Curated_gene_sets:reactome_c...70        SET       8      0.29394     0.005951       0.3126      0.17354 Curated_gene_sets:reactome_coenzyme_a_biosynthesis
Curated_gene_sets:reactome_v...14        SET      11    0.0035259     8.37e-05      0.27317      0.49485 Curated_gene_sets:reactome_vitamin_d_calciferol_metabolism
Curated_gene_sets:reactome_n...47        SET      31      0.11693    0.0046573      0.15286      0.22216 Curated_gene_sets:reactome_nicotinate_metabolism
Curated_gene_sets:reactome_v...10        SET       5      0.66665     0.010671       0.3811     0.040129 Curated_gene_sets:reactome_vitamin_b1_thiamin_metabolism
Curated_gene_sets:reactome_v...13        SET       8    -0.073394   -0.0014859       0.3022      0.59595 Curated_gene_sets:reactome_vitamin_c_ascorbate_metabolism
Curated_gene_sets:reactome_v...11        SET       7     0.086815    0.0016442      0.34977      0.40199 Curated_gene_sets:reactome_vitamin_b2_riboflavin_metabolism
Curated_gene_sets:reactome_m...46        SET     122      0.17296     0.013635     0.077991     0.013293 Curated_gene_sets:reactome_metabolism_of_water_soluble_vitamins_and_cofactors
Curated_gene_sets:reactome_n...46        SET      19      0.23861    0.0074429      0.21541        0.134 Curated_gene_sets:reactome_nicotinamide_salvaging
Curated_gene_sets:reactome_a...69        SET      10      0.37224    0.0084254      0.27371     0.086932 Curated_gene_sets:reactome_akt_phosphorylates_targets_in_the_nucleus
Curated_gene_sets:reactome_c...99        SET       7       0.3111    0.0058918       0.3543      0.18996 Curated_gene_sets:reactome_creb_phosphorylation
Curated_gene_sets:reactome_e...26        SET     153      0.12474     0.011003     0.065622     0.028669 Curated_gene_sets:reactome_er_to_golgi_anterograde_transport
Curated_gene_sets:reactome_i...5         SET      14      0.17208    0.0046081       0.2578      0.25223 Curated_gene_sets:reactome_import_of_palmitoyl_coa_into_the_mitochondrial_matrix
Curated_gene_sets:reactome_t...5         SET     219     0.065268    0.0068763     0.060677      0.14104 Curated_gene_sets:reactome_tcf_dependent_signaling_in_response_to_wnt
Curated_gene_sets:reactome_w...5         SET       8     0.079546    0.0016105      0.28623      0.39054 Curated_gene_sets:reactome_wnt_mediated_activation_of_dvl
Curated_gene_sets:reactome_f...38        SET      74     0.013802   0.00084846      0.11275      0.45128 Curated_gene_sets:reactome_formation_of_the_beta_catenin:tcf_transactivating_complex
Curated_gene_sets:reactome_m...37        SET      15      0.39739     0.011015      0.22261     0.037128 Curated_gene_sets:reactome_metabolism_of_nitric_oxide:_enos_activation_and_regulation
Curated_gene_sets:reactome_a...107       SET      61     -0.13681   -0.0076381      0.12646      0.86033 Curated_gene_sets:reactome_assembly_of_collagen_fibrils_and_other_multimeric_structures
Curated_gene_sets:reactome_m...30        SET      19    -0.066829   -0.0020845      0.21051      0.62455 Curated_gene_sets:reactome_metabolism_of_angiotensinogen_to_angiotensins
Curated_gene_sets:reactome_d...39        SET      11     -0.10933   -0.0025954       0.2721      0.65609 Curated_gene_sets:reactome_dermatan_sulfate_biosynthesis
Curated_gene_sets:reactome_c...5         SET       9     0.030432   0.00065348        0.272      0.45546 Curated_gene_sets:reactome_calcineurin_activates_nfat
Curated_gene_sets:reactome_f...14        SET      87    -0.090227   -0.0060118     0.093478      0.83278 Curated_gene_sets:reactome_fcgamma_receptor_fcgr_dependent_phagocytosis
Curated_gene_sets:reactome_f...15        SET      12      0.23095    0.0057261      0.28141      0.20592 Curated_gene_sets:reactome_fcgr_activation
Curated_gene_sets:reactome_r...22        SET      61     -0.13431   -0.0074986      0.11086      0.88715 Curated_gene_sets:reactome_regulation_of_actin_dynamics_for_phagocytic_cup_formation
Curated_gene_sets:reactome_r...120       SET      26    -0.055229   -0.0020149      0.17135      0.62639 Curated_gene_sets:reactome_role_of_phospholipids_in_phagocytosis
Curated_gene_sets:reactome_e...18        SET      11     0.079845    0.0018954      0.29088      0.39185 Curated_gene_sets:reactome_enos_activation
Curated_gene_sets:reactome_n...56        SET       5       0.8421      0.01348      0.32981    0.0053397 Curated_gene_sets:reactome_nostrin_mediated_enos_trafficking
Curated_gene_sets:reactome_c...91        SET      66     0.085535    0.0049666     0.099063      0.19395 Curated_gene_sets:reactome_copii_mediated_vesicle_transport
Curated_gene_sets:reactome_a...71        SET      13     -0.10269   -0.0026499      0.22787      0.67388 Curated_gene_sets:reactome_alpha_linolenic_omega3_and_linoleic_omega6_acid_metabolism
Curated_gene_sets:reactome_l...10        SET       8     -0.13402   -0.0027134      0.29706      0.67406 Curated_gene_sets:reactome_linoleic_acid_la_metabolism
Curated_gene_sets:reactome_n...5         SET       5     -0.27627   -0.0044223       0.4668      0.72302 Curated_gene_sets:reactome_nade_modulates_death_signalling
Curated_gene_sets:reactome_n...44        SET      13     0.034148   0.00088119      0.22568      0.43987 Curated_gene_sets:reactome_nf_kb_is_activated_and_signals_survival
Curated_gene_sets:reactome_m...28        SET      17     -0.15901    -0.004692      0.20846      0.77721 Curated_gene_sets:reactome_metabolism_of_amine_derived_hormones
Curated_gene_sets:reactome_s...17        SET       4      0.33965     0.004863      0.39783      0.19663 Curated_gene_sets:reactome_serotonin_and_melatonin_biosynthesis
Curated_gene_sets:reactome_t...29        SET      10     -0.31819   -0.0072022      0.27101      0.87982 Curated_gene_sets:reactome_thyroxine_biosynthesis
Curated_gene_sets:reactome_r...35        SET      16      0.24124    0.0069059      0.24833      0.16567 Curated_gene_sets:reactome_regulation_of_gene_expression_in_late_stage_branching_morphogenesis_pancreatic_bud_precursor_cells
Curated_gene_sets:reactome_r...34        SET       5      0.66206     0.010598      0.41839     0.056787 Curated_gene_sets:reactome_regulation_of_gene_expression_in_endocrine_committed_neurog3plus_progenitor_cells
Curated_gene_sets:reactome_r...33        SET       8      0.15831    0.0032052      0.36764      0.33337 Curated_gene_sets:reactome_regulation_of_gene_expression_in_early_pancreatic_precursor_cells
